CrsId,ARCCode,CREDIT TYPE CDE,TRANS YR,TRANS TRM 
8933,ENG102,TR,TR  ,TR
8934,ELE00,TR,TR  ,TR
8935,MTH108,TR,TR  ,TR
8936,BAD330,TR,TR  ,TR
8937,BAD340,TR,TR  ,TR
8938,PSY100,TR,TR  ,TR
8939,GEP3,TR,TR  ,TR
8940,BAD349,TR,TR  ,TR
8941,ELE00,TR,TR  ,TR
8942,SOC100,TR,TR  ,TR
8943,ELE00,TR,0,TR
8944,ENG101,TR,TR  ,TR
8945,THR120,TR,TR  ,TR
8946,ELE00,TR,TR  ,TR
8947,POL101,TR,TR  ,TR
8948,ELE00,TR,TR  ,TR
8949,BAD340,TR,TR  ,TR
8950,GEP3,TR,TR  ,TR
8951,ELE00,TR,TR  ,TR
8952,ELE00,TR,TR  ,TR
8953,ELE00,TR,TR  ,TR
8954,ELE00,TR,TR  ,TR
8955,ENG101,TR,TR  ,TR
8956,ENG102,TR,TR  ,TR
8957,ELE00,TR,TR  ,TR
8958,ENG101,TR,TR  ,TR
8959,ELE00,TR,TR  ,TR
8960,ELE00,TR,TR  ,TR
8961,ELE00,TR,0,TR
8962,ELE00,TR,0,TR
8963,ELE00,TR,0,TR
8964,ELE00,TR,0,TR
8965,ELE00,TR,0,TR
8966,ELE00,TR,0,TR
8967,ELE00,TR,0,TR
8968,ELE00,TR,0,TR
8969,ELE00,TR,0,TR
8970,ELE00,TR,0,TR
8971,ELE00,TR,0,TR
8972,ELE00,TR,0,TR
8973,ELE00,TR,0,TR
8974,ELE00,TR,0,TR
8975,ELE00,TR,0,TR
8976,ELE00,TR,0,TR
8977,ELE00,TR,0,TR
8978,ELE00,TR,0,TR
8979,ELE00,TR,0,TR
8980,ELE00,TR,0,TR
8981,ELE00,TR,0,TR
8982,ELE00,TR,0,TR
8983,ELE00,TR,0,TR
8984,PSY100,TR,TR  ,TR
8985,ELE00,TR,0,TR
8986,ELE00,TR,0,TR
8987,ELE00,TR,0,TR
8988,ELE00,TR,0,TR
8989,ELE00,TR,TR  ,TR
8990,ELE00,TR,TR  ,TR
8991,THR120,TR,TR  ,TR
8992,ELE00,TR,TR  ,TR
8993,CSC201,TR,TR  ,TR
8994,GEP1E,TR,TR  ,TR
8995,ELE00,TR,TR  ,TR
8996,HPE255,TR,TR  ,TR
8997,ELE00,TR,TR  ,TR
8998,ELE00,TR,TR  ,TR
8999,ELE00,TR,TR  ,TR
9000,ELE00,TR,TR  ,TR
9001,PHI200,TR,TR  ,TR
9002,POL101,TR,TR  ,TR
9003,GEP3,TR,TR  ,TR
9004,PSY100,TR,TR  ,TR
9005,ELE00,TR,TR  ,TR
9006,ELE00,TR,TR  ,TR
9007,CHM105,TR,TR  ,TR
9008,ELE00,TR,0,TR
9009,ELE00,TR,0,TR
9010,ELE00,TR,0,TR
9011,ELE00,TR,0,TR
9012,ELE00,TR,0,TR
9013,ELE00,TR,0,TR
9014,ELE00,TR,0,TR
9015,ELE00,TR,0,TR
9016,ELE00,TR,0,TR
9017,FIN373,TR,0,TR
9018,ELE00,TR,0,TR
9019,ELE00,TR,0,TR
9020,ELE00,TR,0,TR
9021,ELE00,TR,0,TR
9022,ELE00,TR,0,TR
9023,ELE00,TR,0,TR
9024,ELE00,TR,0,TR
9025,ELE00,TR,0,TR
9026,ART202,TR,TR  ,TR
9027,GEP1J,TR,TR  ,TR
9028,ELE00,TR,TR  ,TR
9029,CHM150,TR,TR  ,TR
9030,ENG101,TR,TR  ,TR
9031,ENG102,TR,TR  ,TR
9032,ELE00,TR,TR  ,TR
9033,POL101,TR,TR  ,TR
9034,ELE00,TR,TR  ,TR
9035,GEP1E,TR,TR  ,TR
9036,ELE00,TR,TR  ,TR
9037,PHI180,TR,TR  ,TR
9038,PSY100,TR,TR  ,TR
9039,PSY380,TR,TR  ,TR
9040,THR120,TR,TR  ,TR
9041,ELE00,TR,0,TR
9042,ELE00,TR,0,TR
9043,ELE00,TR,0,TR
9044,ELE00,TR,0,TR
9045,ELE00,TR,0,TR
9046,ELE00,TR,0,TR
9047,ELE00,TR,0,TR
9048,ELE00,TR,0,TR
9049,ELE00,TR,0,TR
9050,ELE00,TR,0,TR
9051,ELE00,TR,0,TR
9052,ELE00,TR,0,TR
9053,ELE00,TR,0,TR
9054,ELE00,TR,0,TR
9055,ELE00,TR,0,TR
9056,ELE00,TR,0,TR
9057,ELE00,TR,0,TR
9058,ELE00,TR,0,TR
9059,ELE00,TR,0,TR
9060,ELE00,TR,0,TR
9061,ELE00,TR,0,TR
9062,ELE00,TR,0,TR
9063,ELE00,TR,0,TR
9064,ELE00,TR,0,TR
9065,ELE00,TR,0,TR
9066,ELE00,TR,0,TR
9067,ELE00,TR,0,TR
9068,ELE00,TR,0,TR
9069,ELE00,TR,0,TR
9070,ELE00,TR,0,TR
9071,ELE00,TR,0,TR
9072,ELE00,TR,0,TR
9073,ELE00,TR,0,TR
9074,ELE00,TR,0,TR
9075,ELE00,TR,0,TR
9076,ELE00,TR,0,TR
9077,ELE00,TR,0,TR
9078,ELE00,TR,0,TR
9079,ELE00,TR,0,TR
9080,ELE00,TR,0,TR
9081,ELE00,TR,0,TR
9082,ELE00,TR,0,TR
9083,ELE00,TR,0,TR
9084,ELE00,TR,0,TR
9085,ELE00,TR,0,TR
9086,ENG290,TR,TR  ,TR
9087,ELE00,TR,0,TR
9088,ELE00,TR,0,TR
9089,ELE00,TR,0,TR
9090,MTH210,TR,TR  ,TR
9091,PHY140,TR,TR  ,TR
9092,ELE00,TR,TR  ,TR
9093,ECN201,TR,TR  ,TR
9094,ENG101,TR,TR  ,TR
9095,ENG102,TR,TR  ,TR
9096,GEP3,TR,TR  ,TR
9097,GEP1F,TR,TR  ,TR
9098,ELE00,TR,TR  ,TR
9099,MTH115,TR,TR  ,TR
9100,POL101,TR,TR  ,TR
9101,PSY100,TR,TR  ,TR
9102,THR120,TR,TR  ,TR
9103,SOC100,TR,TR  ,TR
9104,ENG101,TR,TR  ,TR
9105,GEO300,TR,TR  ,TR
9106,ELE00,TR,TR  ,TR
9107,ELE00,TR,0,TR
9108,ELE00,TR,0,TR
9109,ELE00,TR,0,TR
9110,ELE00,TR,0,TR
9111,ELE00,TR,0,TR
9112,ELE00,TR,0,TR
9113,ELE00,TR,0,TR
9114,ELE00,TR,0,TR
9115,ELE00,TR,0,TR
9116,ELE00,TR,0,TR
9117,ELE00,TR,0,TR
9118,ELE00,TR,0,TR
9119,ELE00,TR,0,TR
9120,ELE00,TR,0,TR
9121,ELE00,TR,0,TR
9122,ELE00,TR,0,TR
9123,ELE00,TR,0,TR
9124,ELE00,TR,0,TR
9125,ELE00,TR,0,TR
9126,ELE00,TR,0,TR
9127,ELE00,TR,0,TR
9128,ART100,TR,TR  ,TR
9129,ART100,TR,TR  ,TR
9130,ART113,TR,TR  ,TR
9131,ART113,TR,TR  ,TR
9132,ART213,TR,TR  ,TR
9133,ART213,TR,TR  ,TR
9134,ART111,TR,TR  ,TR
9135,ART111,TR,TR  ,TR
9136,ART112,TR,TR  ,TR
9137,ART112,TR,TR  ,TR
9138,ART201,TR,TR  ,TR
9139,ART202,TR,TR  ,TR
9140,ART140,TR,TR  ,TR
9141,ART120,TR,TR  ,TR
9142,ART124,TR,TR  ,TR
9143,ART313,TR,TR  ,TR
9144,ELE00,TR,0,TR
9145,ELE00,TR,TR  ,TR
9146,ELE00,TR,0,TR
9147,BIO100,TR,TR  ,TR
9148,ELE00,TR,0,TR
9149,ELE00,TR,0,TR
9150,ELE00,TR,0,TR
9151,BIO203,TR,TR  ,TR
9152,ELE00,TR,TR  ,TR
9153,ELE00,TR,TR  ,TR
9154,ELE00,TR,TR  ,TR
9155,ELE00,TR,TR  ,TR
9156,ELE00,TR,0,TR
9157,ELE00,TR,0,TR
9158,ELE00,TR,0,TR
9159,CHM403,TR,TR  ,TR
9160,ELE00,TR,0,TR
9161,ELE00,TR,0,TR
9162,CHM150,TR,TR  ,TR
9163,ELE00,TR,0,TR
9164,ELE00,TR,TR  ,TR
9165,ELE00,TR,TR  ,TR
9166,ELE00,TR,TR  ,TR
9167,ELE00,TR,TR  ,TR
9168,ELE00,TR,TR  ,TR
9169,ELE00,TR,TR  ,TR
9170,ELE00,TR,0,TR
9171,ELE00,TR,0,TR
9172,EDU405,TR,TR  ,TR
9173,ELE00,TR,0,TR
9174,ECN150,TR,TR  ,TR
9175,ELE00,TR,TR  ,TR
9176,ELE00,TR,0,TR
9177,ELE00,TR,0,TR
9178,ELE00,TR,0,TR
9179,ELE00,TR,0,TR
9180,ELE00,TR,0,TR
9181,ELE00,TR,0,TR
9182,ELE00,TR,0,TR
9183,ELE00,TR,0,TR
9184,ELE00,TR,0,TR
9185,ELE00,TR,0,TR
9186,ELE00,TR,0,TR
9187,ELE00,TR,0,TR
9188,ELE00,TR,TR  ,TR
9189,ELE00,TR,0,TR
9190,ELE00,TR,0,TR
9191,ELE00,TR,0,TR
9192,ELE00,TR,0,TR
9193,EDU203,TR,TR  ,TR
9194,ELE00,TR,0,TR
9195,ELE00,TR,0,TR
9196,ELE00,TR,0,TR
9197,ELE00,TR,0,TR
9198,ELE00,TR,0,TR
9199,ELE00,TR,0,TR
9200,ELE00,TR,0,TR
9201,ELE00,TR,0,TR
9202,ELE00,TR,0,TR
9203,ELE00,TR,0,TR
9204,ELE00,TR,0,TR
9205,ELE00,TR,0,TR
9206,ELE00,TR,0,TR
9207,SED505,TR,TR  ,TR
9208,ELE00,TR,0,TR
9209,ELE00,TR,0,TR
9210,EDU360,TR,TR  ,TR
9211,ELE00,TR,TR  ,TR
9212,ELE00,TR,TR  ,TR
9213,ELE00,TR,TR  ,TR
9214,ELE00,TR,TR  ,TR
9215,ELE00,TR,TR  ,TR
9216,EDU555,TR,TR  ,TR
9217,EDU574,TR,TR  ,TR
9218,ELE00,TR,0,TR
9219,ELE00,TR,TR  ,TR
9220,ELE00,TR,0,TR
9221,ELE00,TR,TR  ,TR
9222,ELE00,TR,0,TR
9223,ELE00,TR,0,TR
9224,ELE00,TR,0,TR
9225,ELE00,TR,0,TR
9226,ELE00,TR,0,TR
9227,ENG102,TR,TR  ,TR
9228,ELE00,TR,0,TR
9229,ELE00,TR,0,TR
9230,ELE00,TR,0,TR
9231,ELE00,TR,0,TR
9232,ELE00,TR,0,TR
9233,ELE00,TR,0,TR
9234,ENG150,TR,TR  ,TR
9235,ELE00,TR,0,TR
9236,ELE00,TR,0,TR
9237,ELE00,TR,TR  ,TR
9238,ELE00,TR,0,TR
9239,ENG101,TR,TR  ,TR
9240,ENG101,TR,TR  ,TR
9241,ENG101,TR,TR  ,TR
9242,ENG102,TR,TR  ,TR
9243,ENG102,TR,TR  ,TR
9244,ENG203,TR,TR  ,TR
9245,ELE00,TR,0,TR
9246,ELE00,TR,0,TR
9247,ELE00,TR,0,TR
9248,ELE00,TR,0,TR
9249,HST110,TR,TR  ,TR
9250,ELE00,TR,0,TR
9251,ELE00,TR,0,TR
9252,ELE00,TR,0,TR
9253,ELE00,TR,0,TR
9254,ELE00,TR,0,TR
9255,HST202,TR,TR  ,TR
9256,ELE00,TR,0,TR
9257,ELE00,TR,0,TR
9258,ELE00,TR,0,TR
9259,ELE00,TR,0,TR
9260,GEP1F,TR,TR  ,TR
9261,HST110,TR,TR  ,TR
9262,GEP1E,TR,TR  ,TR
9263,GEP1F,TR,TR  ,TR
9264,HST201,TR,TR  ,TR
9265,HST202,TR,TR  ,TR
9266,ELE00,TR,0,TR
9267,ELE00,TR,0,TR
9268,ELE00,TR,0,TR
9269,ELE00,TR,0,TR
9270,ELE00,TR,0,TR
9271,ELE00,TR,0,TR
9272,ELE00,TR,0,TR
9273,ELE00,TR,0,TR
9274,ELE00,TR,0,TR
9275,ELE00,TR,TR  ,TR
9276,MTH108,TR,TR  ,TR
9277,MTH115,TR,TR  ,TR
9278,ELE00,TR,0,TR
9279,ELE00,TR,0,TR
9280,ELE00,TR,TR  ,TR
9281,EDU303,TR,TR  ,TR
9282,MTH113,TR,TR  ,TR
9283,ELE00,TR,0,TR
9284,ELE00,TR,0,TR
9285,ELE00,TR,0,TR
9286,ELE00,TR,0,TR
9287,ELE00,TR,0,TR
9288,ELE00,TR,0,TR
9289,ELE00,TR,0,TR
9290,GEP2,TR,TR  ,TR
9291,MTH108,TR,TR  ,TR
9292,MTH115,TR,TR  ,TR
9293,MTH115,TR,TR  ,TR
9294,MTH115,TR,TR  ,TR
9295,EDU303,TR,TR  ,TR
9296,ELE00,TR,0,TR
9297,ELE00,TR,0,TR
9298,ELE00,TR,0,TR
9299,ELE00,TR,0,TR
9300,ELE00,TR,TR  ,TR
9301,ELE00,TR,TR  ,TR
9302,ELE00,TR,0,TR
9303,ELE00,TR,0,TR
9304,ELE00,TR,0,TR
9305,ELE00,TR,0,TR
9306,ELE00,TR,0,TR
9307,ELE00,TR,0,TR
9308,ELE00,TR,0,TR
9309,ELE00,TR,0,TR
9310,ELE00,TR,0,TR
9311,ELE00,TR,0,TR
9312,ELE00,TR,0,TR
9313,ELE00,TR,0,TR
9314,ELE00,TR,0,TR
9315,MUH110,TR,TR  ,TR
9316,MUH110,TR,TR  ,TR
9317,MUA101,TR,TR  ,TR
9318,MUA111,TR,TR  ,TR
9319,MEN110,TR,TR  ,TR
9320,MEN120,TR,TR  ,TR
9321,ELE00,TR,TR  ,TR
9322,ELE00,TR,TR  ,TR
9323,HPE154,TR,TR  ,TR
9324,ELE00,TR,0,TR
9325,ELE00,TR,0,TR
9326,ELE00,TR,0,TR
9327,ELE00,TR,0,TR
9328,ELE00,TR,0,TR
9329,ELE00,TR,0,TR
9330,ELE00,TR,0,TR
9331,ELE00,TR,TR  ,TR
9332,ELE00,TR,0,TR
9333,ELE00,TR,0,TR
9334,ELE00,TR,0,TR
9335,ELE00,TR,TR  ,TR
9336,ELE00,TR,TR  ,TR
9337,HPE255,TR,TR  ,TR
9338,HPE255,TR,TR  ,TR
9339,HPE134,TR,TR  ,TR
9340,PHI180,TR,TR  ,TR
9341,ELE00,TR,0,TR
9342,ELE00,TR,0,TR
9343,PHI180,TR,TR  ,TR
9344,PHI180,TR,TR  ,TR
9345,ELE00,TR,0,TR
9346,ELE00,TR,0,TR
9347,ELE00,TR,0,TR
9348,ELE00,TR,0,TR
9349,ELE00,TR,0,TR
9350,ELE00,TR,0,TR
9351,POL101,TR,TR  ,TR
9352,ELE00,TR,0,TR
9353,ELE00,TR,0,TR
9354,PSY380,TR,TR  ,TR
9355,ELE00,TR,0,TR
9356,ELE00,TR,0,TR
9357,ELE00,TR,0,TR
9358,PSY100,TR,TR  ,TR
9359,PSY100,TR,TR  ,TR
9360,ELE00,TR,0,TR
9361,GEP1F,TR,TR  ,TR
9362,ELE00,TR,0,TR
9363,SOC100,TR,TR  ,TR
9364,ELE00,TR,0,TR
9365,ELE00,TR,0,TR
9366,ELE00,TR,0,TR
9367,ELE00,TR,0,TR
9368,ELE00,TR,0,TR
9369,ELE00,TR,0,TR
9370,SPN101,TR,TR  ,TR
9371,ELE00,TR,0,TR
9372,ELE00,TR,0,TR
9373,ELE00,TR,0,TR
9374,ELE00,TR,0,TR
9375,ELE00,TR,0,TR
9376,THR120,TR,TR  ,TR
9377,THR120,TR,TR  ,TR
9378,ELE00,TR,0,TR
9379,ELE00,TR,TR  ,TR
9380,SED500,TR,TR  ,TR
9381,ELE00,TR,0,TR
9382,ELE00,TR,TR  ,TR
9383,ELE00,TR,0,TR
9384,ELE00,TR,0,TR
9385,ELE00,TR,0,TR
9386,ELE00,TR,0,TR
9387,ELE00,TR,0,TR
9388,ELE00,TR,0,TR
9389,ELE00,TR,0,TR
9390,ELE00,TR,0,TR
9391,ELE00,TR,0,TR
9392,ELE00,TR,0,TR
9393,ELE00,TR,0,TR
9394,ELE00,TR,0,TR
9395,ELE00,TR,0,TR
9396,ELE00,TR,0,TR
9397,ELE00,TR,0,TR
9398,ELE00,TR,0,TR
9399,ELE00,TR,0,TR
9400,ELE00,TR,0,TR
9401,ELE00,TR,0,TR
9402,ELE00,TR,TR  ,TR
9403,ELE00,TR,TR  ,TR
9404,ELE00,TR,TR  ,TR
9405,ELE00,TR,TR  ,TR
9406,ELE00,TR,TR  ,TR
9407,ELE00,TR,TR  ,TR
9408,ELE00,TR,TR  ,TR
9409,ELE00,TR,TR  ,TR
9410,ELE00,TR,TR  ,TR
9411,ELE00,TR,TR  ,TR
9412,ELE00,TR,TR  ,TR
9413,ELE00,TR,TR  ,TR
9414,ELE00,TR,TR  ,TR
9415,ELE00,TR,TR  ,TR
9416,PSY100,TR,TR  ,TR
9417,BIO312,TR,TR  ,TR
9418,GEP1F,TR,TR  ,TR
9419,REL206,TR,TR  ,TR
9420,REL205,TR,TR  ,TR
9421,CHM190,TR,TR  ,TR
9422,ENG101,TR,TR  ,TR
9423,GEP1E,TR,TR  ,TR
9424,BIO205,TR,TR  ,TR
9425,GEP1F,TR,TR  ,TR
9426,ELE00,TR,TR  ,TR
9427,GEP1O,TR,TR  ,TR
9428,ELE00,TR,TR  ,TR
9429,ELE00,TR,TR  ,TR
9430,ECN201,TR,TR  ,TR
9431,ECN202,TR,TR  ,TR
9432,ACC211,TR,TR  ,TR
9433,BAD340,TR,TR  ,TR
9434,BAD347,TR,TR  ,TR
9435,ELE00,TR,TR  ,TR
9436,BAD344,TR,TR  ,TR
9437,CLP100,TR,TR  ,TR
9438,ELE00,TR,0,TR
9439,BIO100,TR,TR  ,TR
9440,PSY100,TR,TR  ,TR
9441,CSC101,TR,TR  ,TR
9442,ELE00,TR,0,TR
9443,ELE00,TR,0,TR
9444,ENG101,TR,TR  ,TR
9445,ELE00,TR,0,TR
9446,GEP2,TR,TR  ,TR
9447,ELE00,TR,0,TR
9448,ELE00,TR,0,TR
9449,GEP3,TR,TR  ,TR
9450,BIO190,TR,TR  ,TR
9451,BIO191,TR,TR  ,TR
9452,CHM190,TR,TR  ,TR
9453,CHM190,TR,TR  ,TR
9454,ELE00,TR,TR  ,TR
9455,ELE00,TR,0,TR
9456,ELE00,TR,0,TR
9457,THR120,TR,TR  ,TR
9458,ELE00,TR,0,TR
9459,ELE00,TR,0,TR
9460,ELE00,TR,TR  ,TR
9461,ELE00,TR,TR  ,TR
9462,HPE255,TR,TR  ,TR
9463,ELE00,TR,0,TR
9464,MTH113,TR,TR  ,TR
9465,ELE00,TR,TR  ,TR
9466,MTH410,TR,TR  ,TR
9467,MTH351,TR,TR  ,TR
9468,ELE00,TR,0,TR
9469,PSY100,TR,TR  ,TR
9470,PSY100,TR,TR  ,TR
9471,ELE00,TR,0,TR
9472,ELE00,TR,0,TR
9473,GEP1F,TR,TR  ,TR
9474,REL100,TR,TR  ,TR
9475,SOC100,TR,TR  ,TR
9476,ELE00,TR,0,TR
9477,TRAN000,TR,TR  ,TR
9478,ELE00,TR,0,TR
9479,ELE00,TR,0,TR
9480,ELE00,TR,TR  ,TR
9481,ELE00,TR,TR  ,TR
9482,ELE00,TR,TR  ,TR
9483,ART100,TR,TR  ,TR
9484,BIO100,TR,TR  ,TR
9485,GEP1J,TR,TR  ,TR
9486,HST202,TR,TR  ,TR
9487,GEP3B,TR,TR  ,TR
9488,GEP3B,TR,TR  ,TR
9489,ELE00,TR,TR  ,TR
9490,MTH113,TR,TR  ,TR
9491,MTH120,TR,TR  ,TR
9492,MUH110,TR,TR  ,TR
9493,ELE00,TR,TR  ,TR
9494,GEO300,TR,TR  ,TR
9495,POL101,TR,TR  ,TR
9496,THR120,TR,TR  ,TR
9497,ELE00,TR,TR  ,TR
9498,GEP3,TR,TR  ,TR
9499,ECN201,TR,TR  ,TR
9500,ENG101,TR,TR  ,TR
9501,ENG102,TR,TR  ,TR
9502,GEP1E,TR,TR  ,TR
9503,GEP1E,TR,TR  ,TR
9504,MTH113,TR,TR  ,TR
9505,GEP1F,TR,TR  ,TR
9506,MFS637,TR,TR  ,TR
9507,ELE00,TR,0,TR
9508,ELE00,TR,0,TR
9509,ELE00,TR,TR  ,TR
9510,ELE00,TR,0,TR
9511,ELE00,TR,0,TR
9512,EDU360,TR,TR  ,TR
9513,ELE00,TR,TR  ,TR
9514,ELE00,TR,TR  ,TR
9515,ELE00,TR,TR  ,TR
9516,ELE00,TR,TR  ,TR
9517,ELE00,TR,TR  ,TR
9518,ELE00,TR,TR  ,TR
9519,ELE00,TR,TR  ,TR
9520,ELE00,TR,TR  ,TR
9521,ELE00,TR,TR  ,TR
9522,ELE00,TR,TR  ,TR
9523,ELE00,TR,TR  ,TR
9524,POL101,TR,TR  ,TR
9525,ELE00,TR,TR  ,TR
9526,ELE00,TR,TR  ,TR
9527,GEP3,TR,TR  ,TR
9528,PSY380,TR,TR  ,TR
9529,ELE00,TR,TR  ,TR
9530,ELE00,TR,TR  ,TR
9531,ELE00,TR,0,TR
9532,ELE00,TR,0,TR
9533,ELE00,TR,TR  ,TR
9534,ART113,TR,TR  ,TR
9535,ELE00,TR,TR  ,TR
9536,ART170,TR,TR  ,TR
9537,ELE00,TR,TR  ,TR
9538,ART100,TR,TR  ,TR
9539,ART201,TR,TR  ,TR
9540,ELE00,TR,0,TR
9541,ELE00,TR,0,TR
9542,ELE00,TR,0,TR
9543,ELE00,TR,0,TR
9544,ELE00,TR,0,TR
9545,ELE00,TR,0,TR
9546,ELE00,TR,0,TR
9547,ELE00,TR,0,TR
9548,ART230,TR,TR  ,TR
9549,ELE00,TR,0,TR
9550,ELE00,TR,0,TR
9551,ELE00,TR,0,TR
9552,ELE00,TR,0,TR
9553,ELE00,TR,0,TR
9554,ELE00,TR,0,TR
9555,ELE00,TR,TR  ,TR
9556,ELE00,TR,TR  ,TR
9557,BAD330,TR,TR  ,TR
9558,ELE00,TR,TR  ,TR
9559,BIO190,TR,TR  ,TR
9560,BIO100,TR,TR  ,TR
9561,BIO191,TR,TR  ,TR
9562,BIO211,TR,TR  ,TR
9563,BIO210,TR,TR  ,TR
9564,CSC101,TR,TR  ,TR
9565,ELE00,TR,0,TR
9566,PSY233,TR,TR  ,TR
9567,ELE00,TR,TR  ,TR
9568,ELE00,TR,TR  ,TR
9569,EDU360,TR,TR  ,TR
9570,ELE00,TR,TR  ,TR
9571,ELE00,TR,0,TR
9572,ELE00,TR,0,TR
9573,ELE00,TR,0,TR
9574,ELE00,TR,0,TR
9575,ELE00,TR,0,TR
9576,ENG101,TR,TR  ,TR
9577,ENG102,TR,TR  ,TR
9578,ENG102,TR,TR  ,TR
9579,ELE00,TR,TR  ,TR
9580,ENG101,TR,TR  ,TR
9581,ENG101,TR,TR  ,TR
9582,ENG101,TR,TR  ,TR
9583,ENG101,AP,TR  ,TR
9584,ENG101,TR,TR  ,TR
9585,ENG102,TR,TR  ,TR
9586,ENG102,AP,TR  ,TR
9587,ENG102,TR,TR  ,TR
9588,ENG101,TR,TR  ,TR
9589,ENG102,TR,TR  ,TR
9590,ENG101,TR,TR  ,TR
9591,ENG102,TR,TR  ,TR
9592,ENG102,TR,TR  ,TR
9593,ENG102,TR,TR  ,TR
9594,ENG102,TR,TR  ,TR
9595,THR120,TR,TR  ,TR
9596,EN102,TR,TR  ,TR
9597,ENG102,TR,TR  ,TR
9598,ELE00,TR,0,TR
9599,ELE00,TR,0,TR
9600,ELE00,TR,0,TR
9601,ELE00,TR,0,TR
9602,ELE00,TR,0,TR
9603,ELE00,TR,0,TR
9604,HST110,TR,TR  ,TR
9605,ELE00,TR,TR  ,TR
9606,HST201,TR,TR  ,TR
9607,HST202,TR,TR  ,TR
9608,GEP1F,TR,TR  ,TR
9609,ELE00,TR,0,TR
9610,ELE00,TR,0,TR
9611,ELE00,TR,0,TR
9612,ELE00,TR,0,TR
9613,MTH108,TR,TR  ,TR
9614,MTH108,TR,TR  ,TR
9615,MTH113,TR,TR  ,TR
9616,MTH113,TR,TR  ,TR
9617,MTH113,TR,TR  ,TR
9618,ELE00,TR,0,TR
9619,ELE00,TR,TR  ,TR
9620,ELE00,TR,TR  ,TR
9621,ELE00,TR,TR  ,TR
9622,ELE00,TR,TR  ,TR
9623,ELE00,TR,TR  ,TR
9624,ELE00,TR,0,TR
9625,MTH210,AP,TR  ,TR
9626,MUH110,TR,TR  ,TR
9627,ELE00,TR,TR  ,TR
9628,ELE00,TR,TR  ,TR
9629,ELE00,TR,TR  ,TR
9630,ELE00,TR,TR  ,TR
9631,MUH110,TR,TR  ,TR
9632,ELE00,TR,TR  ,TR
9633,ELE00,TR,TR  ,TR
9634,ELE00,TR,TR  ,TR
9635,ELE00,TR,0,TR
9636,ELE00,TR,0,TR
9637,ELE00,TR,0,TR
9638,ELE00,TR,0,TR
9639,ELE00,TR,0,TR
9640,ELE00,TR,0,TR
9641,ELE00,TR,0,TR
9642,ELE00,TR,0,TR
9643,HPE140,TR,TR  ,TR
9644,ELE00,TR,TR  ,TR
9645,ELE00,TR,TR  ,TR
9646,ELE00,TR,TR  ,TR
9647,HPE134,TR,TR  ,TR
9648,HPE255,TR,TR  ,TR
9649,HPE180,TR,TR  ,TR
9650,ELE00,TR,TR  ,TR
9651,POL101,TR,TR  ,TR
9652,POL101,TR,TR  ,TR
9653,ELE00,TR,0,TR
9654,PSY100,TR,TR  ,TR
9655,PSY100,TR,TR  ,TR
9656,PSY380,TR,TR  ,TR
9657,PSY380,TR,TR  ,TR
9658,ELE01,TR,TR  ,TR
9659,PSY332,TR,TR  ,TR
9660,ELE00,TR,0,TR
9661,ELE00,TR,0,TR
9662,PSY100,AP,TR  ,TR
9663,ELE00,TR,0,TR
9664,REL205,TR,TR  ,TR
9665,ELE00,TR,0,TR
9666,ELE00,TR,0,TR
9667,BIO100,TR,TR  ,TR
9668,THR120,TR,TR  ,TR
9669,ELE00,TR,TR  ,TR
9670,ELE00,TR,TR  ,TR
9671,MUH110,TR,TR  ,TR
9672,HPE140,TR,TR  ,TR
9673,ELE00,TR,TR  ,TR
9674,POL101,TR,TR  ,TR
9675,SOC100,TR,TR  ,TR
9676,ELE00,TR,TR  ,TR
9677,CSC101,TR,TR  ,TR
9678,ENG101,TR,TR  ,TR
9679,ENG102,TR,TR  ,TR
9680,SPN101,TR,TR  ,TR
9681,SPN102,TR,TR  ,TR
9682,ELE00,TR,0,TR
9683,ELE00,TR,0,TR
9684,BIO100,TR,TR  ,TR
9685,BIO211,TR,TR  ,TR
9686,BIO305,TR,TR  ,TR
9687,CHM150,TR,TR  ,TR
9688,THR120,TR,TR  ,TR
9689,ENG101,TR,TR  ,TR
9690,ENG102,TR,TR  ,TR
9691,ENG305,TR,TR  ,TR
9692,GER102,TR,TR  ,TR
9693,ELE00,TR,TR  ,TR
9694,MTH113,TR,TR  ,TR
9695,MUH111,TR,TR  ,TR
9696,PSY100,TR,TR  ,TR
9697,PSY380,TR,TR  ,TR
9698,SOC100,TR,TR  ,TR
9699,ELE00,TR,0,TR
9700,ELE00,TR,0,TR
9701,ELE00,TR,0,TR
9702,ELE00,TR,0,TR
9703,ELE00,TR,0,TR
9704,THR100,TR,0,TR
9705,ELE00,TR,0,TR
9706,ELE00,TR,0,TR
9707,HST100,TR,0,TR
9708,ELE00,TR,0,TR
9709,ELE00,TR,0,TR
9710,ELE00,TR,0,TR
9711,ELE00,TR,0,TR
9712,ELE00,TR,0,TR
9713,ELE00,TR,0,TR
9714,GER101,TR,TR  ,TR
9715,HST201,TR,TR  ,TR
9716,HST202,TR,TR  ,TR
9717,MUH110,TR,TR  ,TR
9718,GEP3,TR,TR  ,TR
9719,REL104,TR,TR  ,TR
9720,SOC100,TR,TR  ,TR
9721,THR100,TR,TR  ,TR
9722,ELE00,TR,TR  ,TR
9723,BIO190,TR,TR  ,TR
9724,BIO312,TR,TR  ,TR
9725,BIO411,TR,TR  ,TR
9726,BIO191,TR,TR  ,TR
9727,GEP3,TR,TR  ,TR
