CrsId,OrgCode,CrsCode,CrsName,CreditHours,GradeCode
18423,005821,ENGL101,Criticl Read&Compositn,3,T
18424,005821,ENGL102,RHETORIC & COMP,3,T
18425,005821,ENGL102,Rhetoric & Comp,3,T
18426,005821,ENGL102,Rhetoric & Composition,3,T
18427,005821,ENGL102,RHETORIC/COMP,3,T
18428,005821,ENGLV101,Composition,3,T
18429,005821,ENGLV101,Criticl Read&Compositn,3,T
18430,005821,ENGLV102,Composition & Literature,3,T
18431,005821,ENGLV282,Fiction,3,T
18432,005821,ENGL101,Critical Reading&Comp,3,T
18433,005821,ENGL101,Reading &Comp,3,T
18434,005821,ENGL101,Reading&Comp,3,T
18435,005821,ENGL102,RHETORIC & COMPOSITION,3,T
18436,005821,ENGL102,Rhetoric&Comp,3,T
18437,005821,ENGL102,Rhetoric&Composition,3,T
18438,005821,ENGL102,Rhetoric&Composition,3,T
18439,005821,ENGL102,Rhetoric*Comp,3,T
18440,005821,GIST111,US History I,3,T
18441,005821,HIST101,EUR CIV I,3,T
18442,005821,HIST111,US HISTORY TO 1865,3,T
18443,005821,HIST112,US HISTORY SINCE 1865,3,T
18444,005821,HISTV112,US Hist Since 1865,3,T
18445,005821,HIST111,US History I,3,T
18446,005821,HIST111,US History I,3,T
18447,005821,HIST111,US History to 1865,3,T
18448,005821,HIST112,US History II,3,T
18449,005821,HIST112,US History II,3,T
18450,005821,HIST112,US History II,3,T
18451,005821,HIST112,US History Since 1865,3,T
18452,005821,HPEB,Human Nutrition,3,T
18453,005821,HPEB321,Personal&Community Health,3,T
18454,005821,HST201,History Americas,3,T
18455,005821,MATH111,Basic College Mathematics,3,T
18456,005821,MATHU141,Calculus I,4,T
18457,005821,MATHV111,Basic College Mathematic,3,T
18458,005821,MATHV122,Calculus for BA & Soc SC,3,T
18459,005821,MATHV142,Calculus,4,T
18460,005821,MATH111,College Mathematics,3,T
18461,005821,MUSCV140,Jazz & Amer Popular Musc,3,T
18462,005821,MUSC110,Intro to Music,3,T
18463,005821,PHILV102,Intro to Philosophy,3,T
18464,005821,PHIL102,Intro Philosophy,3,T
18465,005821,PHYSV101,Phys of How Things Wrk I,3,T
18466,005821,PHYS101,Physics:How Things Work,4,T
18467,005821,POLI201,American Natl Govt,3,T
18468,005821,POLI201,American Gov't,3,T
18469,005821,PSYC101,INTRO TO PSYCH,3,T
18470,005821,PSYC101,Intro to Psychology,3,T
18471,005821,PSYC101,Intro to Psychology,3,T
18472,005821,PSYCV101,Introd to Psychology,3,T
18473,005821,PSYC101,Intro to Psych,3,T
18474,005821,PSYC420,Developmental Psych,3,T
18475,005821,SMEDR769A,Topic/Rediscov algebra,2,T
18476,005821,SMEDR769H,Topic/Historical Perspect,1,T
18477,005821,SMEDR769K,Topic/Rediscov Algebra,1,T
18478,005821,SMEDR769L,Topic/Rediscov Geometry,3,T
18479,005821,SMEDR769M,Topic/Statistics,2,T
18480,005821,SOCYV101,Introductory Sociology,3,T
18481,005821,SOCY101,Intro Sociology,3,T
18482,005821,SOCY101,Sociology,3,T
18483,005821,SPAN109,Spanish I,3,T
18484,005821,SPCH140,Public Communication,3,T
18485,005821,SPCHV140,Public Communication,3,T
18486,005821,SPCH140,Public Comm,3,T
18487,005821,SPN102,Spanish II,3,T
18488,005821,SPN201,Spanish III,3,T
18489,005821,STAT201,ELEM STATS,3,T
18490,005821,STATV110,Intr Statistcl Reasoning,3,T
18491,005821,THEA200,Appreciating Theatre,3,T
18492,005821,WGST112,Women's&Gender Studies,3,T
18493,005821,WOSTV111,Women in Western Culture,3,T
18494,005846,ACCT225,Fund of Accounting I,3,T
18495,005846,ACCTU226,Fund of Accounting II,3,T
18496,005846,ARTEU329,Art for Elem School,3,T
18497,005846,ARTE101,Intro to Art,3,T
18498,005846,ARTH105,Hist of Western Art,3,T
18499,005846,ARTH105,HISTORY OF WEST ART I,3,T
18500,005846,ARTHU105,Hist of Western Art,3,T
18501,005846,ARTHU106,Hist of Western Art,3,T
18502,005846,ARTHU346,African Art,3,T
18503,005846,ARTHU346,African Art,3,T
18504,005846,ARTH105,Hist of Western Art I,3,T
18505,005846,ARTH105,History of Western Art I,3,T
18506,005846,ARTH105,History of Westrn Art I,3,T
18507,005846,ARTH106,Hist of Western Art II,3,T
18508,005846,ARTH106,History of Western Art II,3,T
18509,005846,ARTH106,History of Westr'n Art,3,T
18510,005846,ARTH195,History of Western Art I,3,T
18511,005846,ARTHU105,Hist of Western Art I,3,T
18512,005846,ARTHU106,Hist of Western Art II,3,T
18513,005846,ARTS111,DRAWING I,3,T
18514,005846,ARTSU104,Fundamentals of Art,3,T
18515,005846,ARTSU112,Basic Drawing II,3,T
18516,005846,ARTSU112,Drawing,3,T
18517,005846,ARTSU208,Sculpture,3,T
18518,005846,ARTS210,Intro to Painting,3,T
18519,005846,BIO242,Human Physiology,4,T
18520,005846,BIOL101,BIO PRIN I,3,T
18521,005846,BIOL101,BIO PRINCIPLES I,4,T
18522,005846,BIOL101/101L,BIOLOGICAL PRIN I,4,T
18523,005846,BIOL101L,BIO PRIN I LAB,1,T
18524,005846,BIOL110,General Biology,4,T
18525,005846,BIOL232,Anatomy,4,T
18526,005846,BIOL243,HUMAN ANAT/PHY,3,T
18527,005846,BIOL243,HUMAN ANAT/PHYS I,4,T
18528,005846,BIOL243L,HUMAN ANAT/PHY LAB,1,T
18529,005846,BIOL244,HUMAN ANAT/PHY II,3,T
18530,005846,BIOL244L,HUM ANAT/PHY II LAB,1,T
18531,005846,BIOL270,Man/Environment,3,T
18532,005846,BIOLU101,Biological Principles I,4,T
18533,005846,BIOLU110,General Biology,3,T
18534,005846,BIOLU110,General Biology,4,T
18535,005846,BIOLU120,Human Biology,4,T
18536,005846,BIOLU200,Plant Science,3,T
18537,005846,BIOLU232,Anatomy,4,T
18538,005846,BIOLU250,Microbiology & Lab,4,T
18539,005846,BIOLU400,Man/Environ,3,T
18540,005846,BIOL101,Biological Principles I,4,T
18541,005846,BIOL101,Intro Biology I,4,T
18542,005846,BIOL101UNI,Biological Principles I,4,T
18543,005846,BIOL102,Biological Principles II,4,T
18544,005846,BIOL102,Biological Principles II,4,T
18545,005846,BIOL102UNI,Biological Principles Ii,4,T
18546,005846,BIOL110,General Biology,4,T
18547,005846,BIOL110,General Biology,4,T
18548,005846,BIOL242,Human Physiology,4,T
18549,005846,BIOL243,Human Anat&Physiology I,4,T
18550,005846,BIOLU101,Biological Principles,4,T
18551,005846,CHEM101,Fundamental Chemistry,4,T
18552,005846,CHEM102,Intro Organic & Biochem,4,T
18553,005846,CHEMU111,General Chemistry,4,T
18554,005846,CHEM101,Fund Chem I,4,T
18555,005846,CHEM111,Chemistry,4,T
18556,005846,CLAS220,Classical Mythology,3,T
18557,005846,CRJU101,Amer Criminl Justc Sys,3,T
18558,005846,CRJU101,American Criminal Justice,3,T
18559,005846,CRJU101,Intro Criminal Justice,3,T
18560,005846,CSCE101,Intro Computer  Concepts,3,T
18561,005846,CSCE101,INTRO COMPUTER CONC,3,T
18562,005846,CSCE101,Intro-Computer Concepts,3,T
18563,005846,CSCEU101,Intro Computer Concepts,3,T
18564,005846,CSCEU101,Intro Computer Concepts,3,T
18565,005846,CSCEU102,Gen Application Program,3,T
18566,005846,CSCEU102,Gen Application Program,3,T
18567,005846,CSCE101,Intro Computer Concepts,3,T
18568,005846,CSCEU101,Intro-Computer Concepts,3,T
18569,005846,CSCEU102,Gen Applications Prog,3,T
18570,005846,CSCI101,Intro/Comptr Concepts,3,T
18571,005846,CSCI102,Gen applications programming,3,T
18572,005846,CSCIU101,Intro/Comptr Concepts,3,T
18573,005846,CSCIU145,Intro Algorithmic Des I,4,T
18574,005846,CSCIU146,Intro Algorithmic Des II,4,T
18575,005846,CSCIU205,Business Applic Program,3,T
18576,005846,CSCS101,Intro to Computer Concepts,3,T
18577,005846,ECON221,Principles of Economics I,3,T
18578,005846,ECON222,Prin of Economics II,3,T
18579,005846,ECON224,INTRO TO ECON,3,T
18580,005846,ECON224,INTRO TO ECONOMICS,3,T
18581,005846,ECONU221,Prin of Economics I,3,T
18582,005846,ECONU222,Prin of Economics II,3,T
18583,005846,ECON222,Macroeconomics,3,T
18584,005846,ECON223,Intro to Economics,3,T
18585,005846,ECON224,Intro Economics,3,T
18586,005846,ECON224,Intro ro Economics,3,T
18587,005846,ECON224,Intro to Economics,3,T
18588,005846,ECON224,Intro to Economincs,3,T
18589,005846,ECON225,Intro Economics,3,T
18590,005846,EDFO210,FOUND OF EDU,3,T
18591,005846,EDFOU210,Fnd of Education,3,T
18592,005846,EDUCU201,Learner:Growth and Dev,3,T
18593,005846,ENG101,Composition I,3,T
18594,005846,ENG101,Critical Rdng&Comp,3,T
18595,005846,ENG101,Critical reading & Comp,3,T
18596,005846,ENG102,Rhetoric & Comp,3,T
18597,005846,ENG102,Rhetoric&Comp,3,T
18598,005846,ENGL101,Composition,3,T
18599,005846,ENGL101,CRITICAL READ/COMP,3,T
18600,005846,ENGL101,CRITICAL READING/COMP,3,T
18601,005846,ENGL101,CRITICAL READING/COMP,3,T
18602,005846,ENGL101,Criticl Readg&Compositn,3,T
18603,005846,ENGL102,Composition & Literature,3,T
18604,005846,ENGL102,RHETORIC & COMP,3,T
18605,005846,ENGL102,Rhetoric & Composition,3,T
18606,005846,ENGL102,RHETORIC/COMP,3,T
18607,005846,ENGL102H,Critical Appr to Lit,3,T
18608,005846,ENGL285,WAR LITERATURE,3,T
18609,005846,ENGLU101,Composition,3,T
18610,005846,ENGLU101,Criticl Readg&Compositn,3,T
18611,005846,ENGLU101,Criticl Readg&Compositn,3,T
18612,005846,ENGLU101H,Literature & Rhetoric,3,T
18613,005846,ENGLU102,Composition & Literature,3,T
18614,005846,ENGLU102,Rhetoric & Composition,3,T
18615,005846,ENGLU102,Rhetoric & Composition,3,T
18616,005846,ENGLU287,American Literature,3,T
18617,005846,ENGLU287,Major Writers Amer Lit,3,T
18618,005846,ENGLU288,Maj Writers British Lit,3,T
18619,005846,ENGLU289,English Literature II,3,T
18620,005846,ENGLU290,English Literature II,3,T
18621,005846,ENGLU399,Independent Study,3,T
18622,005846,ENGL101,Composition,3,T
18623,005846,ENGL101,Composition I,3,T
18624,005846,ENGL101,Critical Readg&Composition,3,T
18625,005846,ENGL101,Critical Reading&Comp,3,T
18626,005846,ENGL101,Criticl Read&Compositn,3,T
18627,005846,ENGL101,Reading & Comp,3,T
18628,005846,ENGL101,Reading&Comp,3,T
18629,005846,ENGL101,Reading&Comp,3,T
18630,005846,ENGL101,Reading&Composition,3,T
18631,005846,ENGL101,Rhetoric&Comp,3,T
18632,005846,ENGL102,Reading&Coomp,3,T
18633,005846,ENGL102,Rhetoric & Compo,3,T
18634,005846,ENGL102,Rhetoric & Composition,3,T
18635,005846,ENGL102,Rhetoric&Comp,3,T
18636,005846,ENGL102,Rhetoric&Comp,3,T
18637,005846,ENGL102,Rhetoric&Composition,3,T
18638,005846,ENGL102,Rhetoric&Composition,3,T
18639,005846,ENGLU101,Composition,3,T
18640,005846,ENGLU102,Rhetoric&Composition,3,T
18641,005846,ENGU101,Criticl Read&Comp,3,T
18642,005846,ENVR200,Natural Hist-S Carolina,4,T
18643,005846,ENVR200,Natural Hist SC,3,T
18644,005846,FAMS,Film Culture,3,T
18645,005846,FREN109,Beginning French I,3,T
18646,005846,FRENU101,Introductory French,4,T
18647,005846,FRENU102,Introductory French,3,T
18648,005846,GEOG103,Intro to Geography,3,T
18649,005846,GEOG104,INTRO PHYSICAL GEOGRAPHY,3,T
18650,005846,GEOGU121,Prin of Regional Geog,4,T
18651,005846,GEOLU101,Intro to the Earth,4,T
18652,005846,GEOLU101,Physical Geology,4,T
18653,005846,GINT201,American National Govt,3,T
18654,005846,GINTU201,American National Govt,3,T
18655,005846,HEDUU221,Personal Community Heal,3,T
18656,005846,HIST101,EUR CIV: ANCIENT TO MID 17TH,3,T
18657,005846,HIST101,Eur Civ: Ancient-Mid 17th,3,T
18658,005846,HIST102,Eur Civ: Frm Mid 17th Cen,3,T
18659,005846,HIST102,EUR CIV: FROM 17TH CENT,3,T
18660,005846,HIST111,US Hist to 1865,3,T
18661,005846,HIST111,US HISTORY I,3,T
18662,005846,HIST111,US HISTORY TO 1865,3,T
18663,005846,HIST111,US History to 1865,3,T
18664,005846,HIST112,US HISTORY II,3,T
18665,005846,HIST112,US HISTORY SINCE 1865,3,T
18666,005846,HISTU101,Eur Civ: Ancient-Mid 17th,3,T
18667,005846,HISTU101,Intro to European Civil,3,T
18668,005846,HISTU102,Eur Civ: Frm Mid 17th Cen,3,T
18669,005846,HISTU102,Intro to European Civil,3,T
18670,005846,HISTU111,US Hist to 1865,3,T
18671,005846,HISTU112,US Hist Since 1865,3,T
18672,005846,HISTU201H,U.S. History to 1865,3,T
18673,005846,HISTU202H,U S History Since 1865,3,T
18674,005846,HISTU334,Civ War&Reconst 1860-77,3,T
18675,005846,HISTU385,Expan of Christianity,3,T
18676,005846,HISTU409,SC Hist 1670-1865,3,T
18677,005846,HIST101,Eur Civ-Mid 17th Cent,3,T
18678,005846,HIST101,Euro Civ Mid 17 Century,3,T
18679,005846,HIST102,Eur Civ II,3,T
18680,005846,HIST102,Euro Civ from 17 Cent,3,T
18681,005846,HIST102,European Civ,3,T
18682,005846,HIST102,World History,3,T
18683,005846,HIST105,US History I,3,T
18684,005846,HIST106,US History II,3,T
18685,005846,HIST111,US History I,3,T
18686,005846,HIST111UNI,US History to 1865,3,T
18687,005846,HIST112,US History II,3,T
18688,005846,HIST112UNI,US History since 1865,3,T
18689,005846,HIST409,History of SC 1670-1865,3,T
18690,005846,HIST410,History of the South,3,T
18691,005846,HISTU111,US Hist to 1865,3,T
18692,005846,HISTU112,US Hist Since 1865,3,T
18693,005846,HPEBU321,Personal Comm Health,3,T
18694,005846,HRTM340,Nutrition,3,T
18695,005846,MATH111,Inten Basic College Math,4,T
18696,005846,MATH221,Basic Cncpts-Ele Math I,3,T
18697,005846,MATH222,Basic Cncpts0Wle Math II,3,T
18698,005846,MATHU111,Basic College Mathematic,3,T
18699,005846,MATHU111,Inten Basic College Math,4,T
18700,005846,MATHU122,Calculus for Ba & Soc Sc,3,T
18701,005846,MATHU141,Calculus I,4,T
18702,005846,MATHU142,Calculus II,4,T
18703,005846,MATHU221,Basic Concpts-Ele Math I,3,T
18704,005846,MATHU222,Basic Cncpts-Ele Math II,3,T
18705,005846,MATHU501,Basic Concepts-Ele Math,3,T
18706,005846,MATHU502,Basic Concpts El Math II,3,T
18707,005846,MATH111,Basic College Math,3,T
18708,005846,MATH112,Trigonometry,2,T
18709,005846,MATH115,Pre-Calc Math,4,T
18710,005846,MATH115,Precalc Mathemetics,4,T
18711,005846,MATH115,Precalculus,4,T
18712,005846,MATH126,Precalculus I,3,T
18713,005846,MATH127,Precalculus II,3,T
18714,005846,MATH141,Calculus I,4,T
18715,005846,MATH141,Calculus I,4,T
18716,005846,MATHU111,Basic Coll Mathematics,3,T
18717,005846,MGMTU371,Principles of Management,3,T
18718,005846,MGMT371,Principles of Management,3,T
18719,005846,MGMT401,Negotiation/Conflict,3,T
18720,005846,MKTG350,Marketing,3,T
18721,005846,MUSCU110,Intro to Music,3,T
18722,005846,MUSC110,Intro to Music,3,T
18723,005846,PCAM205,Foundations Leadership,3,T
18724,005846,PEDU107,Aerobic Dance,1,T
18725,005846,PEDU121,Beginning Tennis,1,T
18726,005846,PEDU121,Beginning Tennis,1,T
18727,005846,PEDUU105,Bowling,1,T
18728,005846,PEDUU105,Weight Training,1,T
18729,005846,PEDUU107,Aerobic Dance,1,T
18730,005846,PEDUU121,Beginning Tennis,1,T
18731,005846,PEDUU121,Beginning Tennis,3,T
18732,005846,PEDU153,CPR,1,T
18733,005846,PHIL102,Intro to Philosophy,3,T
18734,005846,PHIL102,INTRO TO PHILOSOPHY,3,T
18735,005846,PHILU102,Intro to Philosophy,3,T
18736,005846,PHILU110,Intro to Logic I,3,T
18737,005846,PHIL102,Intro to Philosophy,3,T
18738,005846,PHYSU101,Intro to Physical Sci I,3,T
18739,005846,PHYSU101,Intro to Physical Sci I,4,T
18740,005846,PHYS101,Intro Physical Science,4,T
18741,005846,POL201,American Gov't,3,T
18742,005846,POLI201,AMER NATL GOVERNMENT,3,T
18743,005846,POLI201,AMER NATL GOVT,3,T
18744,005846,POLI201,AMERICAN NATL GOVT,3,T
18745,005846,POLIU201,American National Govt,3,T
18746,005846,POLI101,Amerrican Gov't,3,T
18747,005846,POLI201,Ameican Nat'l Govt,3,T
18748,005846,POLI201,American Gov't,3,T
18749,005846,POLI201,American Government,3,T
18750,005846,POLI201,American National Govt,3,T
18751,005846,POLI370,Intro to Public Admin,3,T
18752,005846,PSY101,Intro to Psy,3,T
18753,005846,PSY101,Intro to Psychology,3,T
18754,005846,PSYC101,INTRO TO PSYCH,3,T
18755,005846,PSYC101,Intro to Psychology,3,T
18756,005846,PSYC101,Introd to Psychology,3,T
18757,005846,PSYC101,Introduction to Psychology,3,T
18758,005846,PSYC103,PSYCHOLOGY OF ADJUSTMENT,3,T
18759,005846,PSYC420,Surv Developmental Psyc,3,T
18760,005846,PSYCU101,Intro to Psychology,3,T
18761,005846,PSYCU101,Intro to Psychology,3,T
18762,005846,PSYCU101,Intro to Psychologya,3,T
18763,005846,PSYCU103,Psychology of Adjustment,3,T
18764,005846,PSYCU301,Psychology of Marriage,3,T
18765,005846,PSYCU302,Surv Developmental Psyc,3,T
18766,005846,PSYCU420,Surv Developmental Psych,3,T
18767,005846,PSYCU440,Survey of Personality,3,T
18768,005846,PSYC101,Intor to Psych,3,T
18769,005846,PSYC101,Intro Psych,3,T
18770,005846,PSYC101,Intro Psychology,3,T
18771,005846,PSYC101,Intro to Psych,3,T
18772,005846,PSYC101,Intro to Psychology,3,T
18773,005846,PSYC101,Psychology,3,T
18774,005846,PSYC103,Psych of Adjustment,3,T
18775,005846,PSYC380,Sport Psychology,3,T
18776,005846,PSYC410,Abnormal Psych,3,T
18777,005846,PSYCH101,Intro to Psychology,3,T
18778,005846,PSYCU101,Intro to Psychology,3,T
18779,005846,RELU203,Comparative Religion,3,T
18780,005846,RELG120,COMPARATIVE RELIGION,3,T
18781,005846,RELG203,Comparative Religion,3,T
18782,005846,RELG301,Old Testament,3,T
18783,005846,RELGU202,Intro to Reason/Faith,3,T
18784,005846,RELGU203,Comparative Religion,3,T
18785,005846,RELGU330,"Faith, Doubt and God",3,T
18786,005846,SEDF210,Foundations of Ed,3,T
18787,005846,SOCY101,Introductory Sociology,3,T
18788,005846,SOCY101,INTRODUCTORY SOCIOLOGY,3,T
18789,005846,SOCYU101,Introductory Sociology,3,T
18790,005846,SOCY100,Sociology,3,T
18791,005846,SOCY101,Intro Sociology,3,T
18792,005846,SOCY101,Sociology,3,T
18793,005846,SPAN109,Beginning Spanish I,3,T
18794,005846,SPAN109,BEGINNING SPANISH I,3,T
18795,005846,SPAN110,Beginning Spanish II,3,T
18796,005846,SPAN110,BEGINNING SPANISH II,3,T
18797,005846,SPAN122,Basic Prof in Spanish,3,T
18798,005846,SPAN122,BASIC PROFICIENCY IN SPANISH,3,T
18799,005846,SPANU109,Beginning Spanish I,3,T
18800,005846,SPANU110,Beginning Spanish II,3,T
18801,005846,SPANU110,Beginning Spanish II,4,T
18802,005846,SPAN101,Spanish I,3,T
18803,005846,SPAN102,Spanish II,3,T
18804,005846,SPAN109,Beginning Spanish I,3,T
18805,005846,SPAN109,Spanish I,3,T
18806,005846,SPAN110,Beginning Spanish II,3,T
18807,005846,SPAN110,Spanish II,3,T
18808,005846,SPAN110,Spanish II,3,T
18809,005846,SPAN122,Proficiency in Spanish,3,T
18810,005846,SPAN122,Proficiency in Spanish,3,T
18811,005846,SPAN201,Intermediate Spanish,3,T
18812,005846,SPANU109,Beginning Spanish I,3,T
18813,005846,SPANU110,Beginning Spanish II,3,T
18814,005846,SPCH140,PUBLIC COMM,3,T
18815,005846,SPCH140,Public Communication,3,T
18816,005846,SPCH140,PUBLIC COMMUNICATION,3,T
18817,005846,SPCH140,Public Communication,3,T
18818,005846,SPCHU140,Public Communication,3,T
18819,005846,SPCHU140,Public Communication,3,T
18820,005846,SPCH140,Public Comminication,3,T
18821,005846,SPCH140,Public Communication,3,T
18822,005846,SPCH140,Public Communications,3,T
18823,005846,SPCH140,Pubmic Communications,3,T
18824,005846,SPCH140,Speech,3,T
18825,005846,SPCH140UNI,Public Communication,3,T
18826,005846,STAT201,Elementary Statistics,3,T
18827,005846,STATU201,Elementary Statistics,3,T
18828,005846,STAT110,Statistical Reasoning,3,T
18829,005846,STAT201,Statistics,3,T
18830,005846,STATU201,Elementary Statistics,3,T
18831,005846,THEA170,Acting,3,T
18832,005846,THEA200,Theatre,3,T
18833,005846,THEA200,Theatre Appre,3,T
18834,005846,THEA200UNI,Theatre Appreciation,3,T
18835,005846,THSP140,Public Communication,3,T
18836,005846,THSPU140,Public Communication,3,T
18837,005846,THSPU220,Theatre Lab,1,T
18838,005846,TRAN001,Transfer,15,T
18839,005846,TRANS001,Transfer Work,62,T
18840,005846,WGST112,Women in Society,3,T
18841,005846,WOSTU112,Women in Society,3,T
18842,005850,AEDUN633B,PD:Art Wkshp-Dgtl,3,T
18843,005850,ANTH102,Understand Other Culture,3,T
18844,005850,ANTHU102,Under Other Cultures,3,T
18845,005850,ANTH102,Other Cultures,3,T
18846,005850,ANTH102,Understanding other Culutres,3,T
18847,005850,ANTHU101,Understand Other Cultures,3,T
18848,005850,ARTH105,History of Wstrn Art I,3,T
18849,005850,ARTH106,History of Westrn Art II,3,T
18850,005850,ARTHU101,Intro to Art,3,T
18851,005850,ARTHU105,Hist West Art II,3,T
18852,005850,ARTHU106,Hist West Art II,3,T
18853,005850,ARTSU104,Fund of Three D Design,3,T
18854,005850,ARTSU108,Computer Graphics,3,T
18855,005850,ARTSU110,Drawing I,3,T
18856,005850,ARTSU110,Drawing I,3,T
18857,005850,ASLG101,ASL I,3,T
18858,005850,ASLG102,ASL II,3,T
18859,005850,ASLGU311,ASL to English I,3,T
18860,005850,ASLGU312,English to ASL I,3,T
18861,005850,ASLGU313,ASL to English II,3,T
18862,005850,ASLGU314,English to ASL II,3,T
18863,005850,ASTH105,History W/Art,3,T
18864,005850,ASTRU111,Descr Astronomy,3,T
18865,005850,ASTR111,Astronomy,3,T
18866,005850,ATH106,Hist of Western Art,3,T
18867,005850,ATH102,Statistics,3,T
18868,005850,BIO206,Genetics and Society,3,T
18869,005850,BIO232,Human Anatomy,4,T
18870,005850,BIOU101,Intro Bio I,4,T
18871,005850,BIO101,Intro Bio Science,4,T
18872,005850,BIOL110,General Biiology,4,T
18873,005850,BIOLU110,GENERAL BIO,4,T
18874,005850,BIOLU270,ENVIRONMENTAL SCI,3,T
18875,005850,BIOL101,Intro Biology,4,T
18876,005850,BIOL101,Intro to Biology I,4,T
18877,005850,BIOL101,Intro to Biology I,4,T
18878,005850,BIOL102,Introductory Biology ll,4,T
18879,005850,BIOL243,Anatomy&Physiology I,4,T
18880,005850,BIOL243,Human Anat&Physio,4,T
18881,005850,BIOL244,Anatomy&Physiology II,4,T
18882,005850,BIOL250,Microbiology,4,T
18883,005850,BIOL270,Environmental Sc,3,T
18884,005850,BIOLU101,Intro Biology,4,T
18885,005850,BIOLU101,Intro Biology I,4,T
18886,005850,BIOLU101,Intro to Biology I,4,T
18887,005850,BIOLU102,Intro Biology II,4,T
18888,005850,BIOLU243,Human Anat&Phys I,4,T
18889,005850,BIOLU243,Human Anatomy&Physio I,4,T
18890,005850,BIOLU244,Human Anat&Phys II,4,T
18891,005850,BIOLU244,Human Anatomy&Physio II,4,T
18892,005850,BIOU232,Human Anatomy,4,T
18893,005850,CHEMU101,Fund Chemistry,4,T
18894,005850,CHEMU111,General Chem,4,T
18895,005850,CHEMU112,Gen Chem & Quan Ana,4,T
18896,005850,CHEMU331,Organic Chem I,3,T
18897,005850,CHEM101,Fundamental Chemistry I,4,T
18898,005850,CHEM101,Fundamentals Chemistry ;,4,T
18899,005850,CHEM101,Fundamentals of Chm,4,T
18900,005850,CHEM106,Chemistry & Society,4,T
18901,005850,CHEMU101,Fund Chemistry I,4,T
18902,005850,CHEMU101,Fundamental Chemistry,4,T
18903,005850,CHEMU101,Fundamental Chemistry,4,T
18904,005850,CHEMU111,General Chemistry,4,T
18905,005850,CHME200,Community Health,3,T
18906,005850,CHMELEC,Org Chem I Lab,1,T
18907,005850,CRJUU101,Intro Crim Justice,3,T
18908,005850,CRJU101,Intro Criminal Justice,3,T
18909,005850,CSC138,Intro to Computer Science,3,T
18910,005850,CSCE101,Intro Computer,3,T
18911,005850,CSCIU138,INTRO COMP TECH,3,T
18912,005850,CSCIU138,Intro to Comp Tech,3,T
18913,005850,CSCIU138,INTRO TO COMP TECH,3,T
18914,005850,CSCIU200,Comp Sci I,3,T
18915,005850,CSCI138,Intro Compter Tech,3,T
18916,005850,CSCI138,Intro Computer Technology,3,T
18917,005850,CSCI138,Intro to Computer Tech,3,T
18918,005850,CSCI138,Intro to Computer Tech,3,T
18919,005850,CSCI138,Intro to CSC,3,T
18920,005850,CSCI150,Intro to Computer Science,3,T
18921,005850,CSCIU138,Intro Computer Tech,3,T
18922,005850,CSCIU138,Intro to Computer Tech,3,T
18923,005850,CSCIU138,Intro to Computer Technology,3,T
18924,005850,CSCIU150,Intro to Computer Science,3,T
18925,005850,DANC101,Dance Appreciation,3,T
18926,005850,ECON221,Principles of Macroeconomics,3,T
18927,005850,ECON222,Microeconomics,3,T
18928,005850,ECON223,Intro to Economics,3,T
18929,005850,ECON224,Intro Economics,3,T
18930,005850,ECON224,Intro to Economics,3,T
18931,005850,EDCER700,Cross-cultural Counsel,3,T
18932,005850,EDCIU300,RESOURCE/TECH IN TEACHING,3,T
18933,005850,EDECR608,Parent Involvin ECE,3,T
18934,005850,EDECR742,Early Chilhd Curric/Prog,3,T
18935,005850,EDECR744,Lang Dev &  Comm Erly Chd,3,T
18936,005850,EDFO,Fund of Ed,3,T
18937,005850,EDFOU210,FOUNDATIONS OF EDUCATION,3,T
18938,005850,EDFOU333,EDU DEVEL LIFELONG LEARNING,3,T
18939,005850,EDFOU341,INTRO EXCEP LEARN/SPEC ED,3,T
18940,005850,EDFO210,Fnd of Edu,3,T
18941,005850,EDFO210,Fnd of Edu:Dorman HS,3,T
18942,005850,EDFO210,Fnd of Educ,3,T
18943,005850,EDFO210,Fnd of Education,3,T
18944,005850,EDFO210,Found of Education,3,T
18945,005850,EDFO210,Foundations of Education,3,T
18946,005850,EDFO333,Dev Lifelong Learn,3,T
18947,005850,EDFOU210,Fnd of Edu,3,T
18948,005850,EDFOU210,Fnd of Educ,3,T
18949,005850,EDFOU210,Fnd of Education,3,T
18950,005850,EDFOU210,Fundamentals of Educ,3,T
18951,005850,EDFOU210,Fundm of Edu-Boiling Springs,3,T
18952,005850,EDFOU341,Intro Exceptional Learners,3,T
18953,005850,EDHL221,Health&Wellness,3,T
18954,005850,EDHL331,Health/Phys Ed-Elem,3,T
18955,005850,EDHLU331,Health/Phys Ed for Elem Child,3,T
18956,005850,EDITU690,Asmnt Prct Trsfrm & Lrng,3,T
18957,005850,EDITU690,Issues Ttrends Ed,3,T
18958,005850,EDIT680,Curric/Inst Gifted,3,T
18959,005850,EDIT680,Nature&Needs Gifted,3,T
18960,005850,EDIT690,Balanced Literacy Inst,1,T
18961,005850,EDIT690,Balanced Literacy Inst,2,T
18962,005850,EDIT690,Build Write Foundation,2,T
18963,005850,EDIT690,Curric Ldrshp Inst Art,3,T
18964,005850,EDIT690,Curric Ldshp Inst Arts,3,T
18965,005850,EDIT690,Foundations of Reading,1,T
18966,005850,EDIT690,Foundations Reading,2,T
18967,005850,EDIT690,Issues Lit Inst,6,T
