"CrsID","ARCCode","TYear","TTerm","CreditType"
9616,"FRN102","0000","TR","TR"
9620,"Elective credit only","0000","TR","TR"
9621,"Elective credit only","0000","TR","TR"
9622,"Elective credit only","0000","TR","TR"
9623,"Elective credit only","0000","TR","TR"
9624,"Elective credit only","0000","TR","TR"
9625,"Elective credit only","0000","TR","TR"
9626,"GEP1F","0000","TR","TR"
9627,"GEP3B","0000","TR","TR"
9627,"Elective credit only","0000","TR","TR"
9626,"HST110","TR","TR","TR"
9626,"GEP1E","TR","TR","TR"
9626,"GEP3B","TR","TR","TR"
9627,"GEP1E","TR","TR","TR"
9637,"HPE255","TR","TR","TR"
9638,"ELE00","TR","TR","TR"
9638,"HPE180","TR","TR","TR"
9640,"Elective credit only","0000","TR","TR"
9641,"Elective credit only","0000","TR","TR"
9642,"Elective credit only","0000","TR","TR"
9643,"Elective credit only","0000","TR","TR"
9644,"Elective credit only","0000","TR","TR"
9645,"Elective credit only","0000","TR","TR"
9646,"MTH105","0000","TR","TR"
9648,"MTH108","0000","TR","TR"
9649,"MTH113","TR","TR","TR"
9650,"MTH115","0000","TR","TR"
9646,"ELE00","TR","TR","TR"
9646,"GEP2","TR","TR","TR"
9649,"MTH423","TR","TR","TR"
9659,"ELE00","TR","TR","TR"
9661,"ELE00","TR","TR","TR"
9663,"Elective credit only","0000","TR","TR"
9664,"Elective credit only","0000","TR","TR"
9665,"Elective credit only","0000","TR","TR"
9666,"Elective credit only","0000","TR","TR"
9667,"VOI103A","TR","TR","TR"
9668,"MUA103","TR","TR","TR"
9668,"MUA101","TR","TR","TR"
9670,"VOI101","TR","TR","TR"
9671,"Elective credit only","0000","TR","TR"
9672,"Elective credit only","0000","TR","TR"
9673,"Elective credit only","0000","TR","TR"
9674,"Elective credit only","0000","TR","TR"
9675,"Elective credit only","0000","TR","TR"
9676,"Elective credit only","0000","TR","TR"
9677,"Elective credit only","0000","TR","TR"
9678,"Elective credit only","0000","TR","TR"
9679,"MUA101","0000","TR","TR"
9679,"Elective credit only","0000","TR","TR"
9682,"MUT101","0000","TR","TR"
9683,"MUT103","0000","TR","TR"
9684,"Elective credit only","0000","TR","TR"
9685,"MUH110","TR","TR","TR"
9679,"GEP3A","TR","TR","TR"
9689,"MEN150","TR","TR","TR"
9690,"Elective credit only","0000","TR","TR"
9691,"Elective credit only","0000","TR","TR"
9692,"Elective credit only","0000","TR","TR"
9693,"ELE00","0000","TR","TR"
9694,"HPE255","0000","TR","TR"
9695,"HPE154","TR","TR","TR"
9700,"Elective credit only","0000","TR","TR"
9702,"Elective credit only","0000","TR","TR"
9703,"Elective credit only","0000","TR","TR"
9704,"Elective credit only","0000","TR","TR"
9705,"Elective credit only","0000","TR","TR"
9706,"PSY100","0000","TR","TR"
9709,"PSY100","TR","TR","TR"
9710,"PSY310","TR","TR","TR"
9711,"PSY380","TR","TR","TR"
9712,"GEP3C","TR","TR","TR"
9713,"PSY204","TR","TR","TR"
9714,"PSY236","TR","TR","TR"
9715,"ELE00","TR","TR","TR"
9716,"PSY100","TR","TR","TR"
9717,"Elective credit only","0000","TR","TR"
9719,"Elective credit only","0000","TR","TR"
9720,"Elective credit only","0000","TR","TR"
9721,"Elective credit only","0000","TR","TR"
9722,"Elective credit only","0000","TR","TR"
9723,"SOC100","0000","TR","TR"
9725,"GEP3C","TR","TR","TR"
9726,"GEP1N","TR","TR","TR"
9727,"Elective credit only","0000","TR","TR"
9728,"Elective credit only","0000","TR","TR"
9729,"Elective credit only","0000","TR","TR"
9730,"Elective credit only","0000","TR","TR"
9731,"Elective credit only","0000","TR","TR"
9732,"SPN102","0000","TR","TR"
9733,"SPN201","0000","TR","TR"
9734,"SPN202","0000","TR","TR"
9735,"SPN101","TR","TR","TR"
9739,"Elective credit only","0000","TR","TR"
9740,"Elective credit only","0000","TR","TR"
9741,"Elective credit only","0000","TR","TR"
9742,"Elective credit only","0000","TR","TR"
9743,"Elective credit only","0000","TR","TR"
9744,"Elective credit only","0000","TR","TR"
9745,"Elective credit only","0000","TR","TR"
9746,"Elective credit only","0000","TR","TR"
9747,"Elective credit only","0000","TR","TR"
9748,"Elective credit only","0000","TR","TR"
9749,"Elective credit only","0000","TR","TR"
9750,"Elective credit only","0000","TR","TR"
9751,"ART100","TR","TR","TR"
9752,"Elective credit only","0000","TR","TR"
9753,"ENG102","0000","TR","TR"
9754,"Elective credit only","0000","TR","TR"
9755,"ENG101","TR","TR","TR"
9757,"Elective credit only","0000","TR","TR"
9758,"MTH113","TR","TR","TR"
9759,"Elective credit only","0000","TR","TR"
9760,"ART201","TR","TR","TR"
9761,"GEP3C","TR","TR","TR"
9762,"ART202","TR","TR","TR"
9763,"ART170","TR","TR","TR"
9764,"THR120","TR","TR","TR"
9765,"ENG102","TR","TR","TR"
9766,"GEP3","TR","TR","TR"
9767,"ITL101","TR","TR","TR"
9768,"ELE00","TR","TR","TR"
9769,"GEP3B","TR","TR","TR"
9770,"GEP3C","TR","TR","TR"
9771,"ART100","TR","TR","TR"
9772,"BIO100","TR","TR","TR"
9773,"BIO100","TR","TR","TR"
9774,"CSC101","0000","TR","TR"
9776,"ECN202","TR","TR","TR"
9777,"ENG101","0000","TR","TR"
9780,"Elective credit only","0000","TR","TR"
9781,"HST110","TR","TR","TR"
9782,"HST201","TR","TR","TR"
9783,"HST202","TR","TR","TR"
9784,"GEP2","TR","TR","TR"
9785,"MTH113","TR","TR","TR"
9787,"MUH110","TR","TR","TR"
9788,"POL101","TR","TR","TR"
9789,"PSY100","0000","TR","TR"
9791,"PSY380","TR","TR","TR"
9793,"REL100","TR","TR","TR"
9794,"SOC306","TR","TR","TR"
9795,"SOC100","TR","TR","TR"
9796,"SPN101","TR","TR","TR"
9797,"THR100","TR","TR","TR"
9798,"ELE00","TR","TR","TR"
9799,"ELE00","TR","TR","TR"
9800,"HST202","TR","TR","TR"
9801,"MUH100","TR","TR","TR"
9802,"SOC100","TR","TR","TR"
9803,"Elective credit only","0000","TR","TR"
9804,"Elective credit only","0000","TR","TR"
9805,"Elective credit only","0000","TR","TR"
9806,"Elective credit only","0000","TR","TR"
9807,"Elective credit only","0000","TR","TR"
9808,"THR120","TR","TR","TR"
9809,"Elective credit only","0000","TR","TR"
9810,"ENG101","TR","TR","TR"
9811,"ENG102","TR","TR","TR"
9812,"PHI200","TR","TR","TR"
9813,"GEP1G","TR","TR","TR"
9814,"SED385","TR","TR","TR"
9815,"SED390","TR","TR","TR"
9816,"BIO100","TR","TR","TR"
9817,"GEP3","TR","TR","TR"
9818,"GEP1B","TR","TR","TR"
9818,"ELE00","TR","TR","TR"
9820,"ENG101","TR","TR","TR"
9821,"ENG102","TR","TR","TR"
9822,"ELE00","TR","TR","TR"
9823,"PHI200","TR","TR","TR"
9824,"PSY100","TR","TR","TR"
9825,"REL104","TR","TR","TR"
9826,"MTH113","TR","TR","TR"
9827,"SOC100","TR","TR","TR"
9828,"THR100","TR","TR","TR"
9829,"ELE00","TR","TR","TR"
9830,"ELE00","TR","TR","TR"
9831,"Elective credit only","0000","TR","TR"
9832,"Elective credit only","0000","TR","TR"
9833,"Elective credit only","TR","TR","TR"
9834,"Elective credit only","0000","TR","TR"
9835,"Elective credit only","0000","TR","TR"
9836,"Elective credit only","0000","TR","TR"
9837,"Elective credit only","0000","TR","TR"
9838,"Elective credit only","0000","TR","TR"
9839,"Elective credit only","0000","TR","TR"
9840,"Elective credit only","0000","TR","TR"
9841,"Elective credit only","0000","TR","TR"
9842,"Elective credit only","0000","TR","TR"
9843,"Elective credit only","0000","TR","TR"
9844,"Elective credit only","0000","TR","TR"
9845,"Elective credit only","0000","TR","TR"
9846,"Elective credit only","0000","TR","TR"
9847,"Elective credit only","0000","TR","TR"
9848,"Elective credit only","0000","TR","TR"
9849,"Elective credit only","0000","TR","TR"
9850,"Elective credit only","0000","TR","TR"
9851,"ACC211","TR","TR","TR"
9852,"CHM190","TR","TR","TR"
9853,"GEP1K","TR","TR","TR"
9854,"ELE00","TR","TR","TR"
9855,"ELE00","TR","TR","TR"
9856,"ELE00","TR","TR","TR"
9857,"ECN202","TR","TR","TR"
9858,"ECN201","TR","TR","TR"
9859,"ENG101","TR","TR","TR"
9860,"ENG102","TR","TR","TR"
9861,"ENG203","TR","TR","TR"
9862,"GEP1E","TR","TR","TR"
9863,"ELE00","TR","TR","TR"
9864,"ELE00","TR","TR","TR"
9865,"MUH100","TR","TR","TR"
9866,"GEP3","TR","TR","TR"
9867,"PSY100","TR","TR","TR"
9868,"THR120","TR","TR","TR"
9869,"THR100","TR","TR","TR"
9870,"BIO100","0000","TR","TR"
9871,"CHM201","0000","TR","TR"
9872,"THR120","0000","TR","TR"
9873,"ENG101","0000","TR","TR"
9874,"GEP3B","0000","TR","TR"
9875,"ELE00","0000","TR","TR"
9876,"MTH115","0000","TR","TR"
9877,"ART124","TR","TR","TR"
9878,"ART111","TR","TR","TR"
9879,"ELE00","TR","TR","TR"
9880,"THR120","TR","TR","TR"
9881,"ENG101","TR","TR","TR"
9882,"ELE00","TR","TR","TR"
9883,"PHI180","TR","TR","TR"
9884,"GEP1F","TR","TR","TR"
9885,"Elective credit only","0000","TR","TR"
9886,"Elective credit only","0000","TR","TR"
9887,"ELE00","TR","TR","TR"
9888,"Elective credit only","0000","TR","TR"
9889,"Elective credit only","0000","TR","TR"
9890,"BUS150","TR","TR","TR"
9891,"BAD330","TR","TR","TR"
9892,"BAD340","TR","TR","TR"
9893,"ECN202","TR","TR","TR"
9894,"ECN201","TR","TR","TR"
9895,"ENG101","TR","TR","TR"
9896,"ENG102","TR","TR","TR"
9898,"GEP3B","TR","TR","TR"
9898,"GEP1E","TR","TR","TR"
9900,"REL100","TR","TR","TR"
9901,"ELE00","TR","TR","TR"
9902,"MTH108","TR","TR","TR"
9903,"ELE00","TR","TR","TR"
9904,"GEP3C","TR","TR","TR"
9905,"ELE00","TR","TR","TR"
9906,"GEP1F","TR","TR","TR"
9907,"Elective credit only","0000","TR","TR"
9908,"ENG101","TR","TR","TR"
9909,"ENG102","TR","TR","TR"
9910,"BAD330","TR","TR","TR"
9911,"ELE00","TR","TR","TR"
9912,"Elective credit only","0000","TR","TR"
9913,"BIO191","TR","TR","TR"
9914,"BIO301","TR","TR","TR"
9915,"GEP3N","TR","TR","TR"
9916,"MUH110","TR","TR","TR"
9917,"PHY241","TR","TR","TR"
9918,"Elective credit only","0000","TR","TR"
9919,"Elective credit only","0000","TR","TR"
9920,"Elective credit only","0000","TR","TR"
9921,"Elective credit only","0000","TR","TR"
9922,"Elective credit only","0000","TR","TR"
9923,"Elective credit only","0000","TR","TR"
9924,"Elective credit only","0000","TR","TR"
9925,"Elective credit only","0000","TR","TR"
9926,"Elective credit only","0000","TR","TR"
9927,"Elective credit only","0000","TR","TR"
9928,"Elective credit only","0000","TR","TR"
9929,"Elective credit only","0000","TR","TR"
9930,"Elective credit only","0000","TR","TR"
9931,"Elective credit only","0000","TR","TR"
9932,"Elective credit only","0000","TR","TR"
9933,"ACC211","TR","TR","TR"
9934,"ACC409","TR","TR","TR"
9935,"ACC212","TR","TR","TR"
9936,"REL205","TR","TR","TR"
9937,"REL206","TR","TR","TR"
9938,"ECN202","TR","TR","TR"
9939,"PHI210","TR","TR","TR"
9940,"ELE00","TR","TR","TR"
9941,"ELE00","TR","TR","TR"
9942,"BAD330","TR","TR","TR"
9943,"BAD340","TR","TR","TR"
9944,"HPE255","TR","TR","TR"
9945,"Elective credit only","0000","TR","TR"
9946,"Elective credit only","0000","TR","TR"
9947,"Elective credit only","0000","TR","TR"
9948,"Elective credit only","0000","TR","TR"
9949,"Elective credit only","0000","TR","TR"
9950,"Elective credit only","0000","TR","TR"
9951,"Elective credit only","0000","TR","TR"
9952,"Elective credit only","0000","TR","TR"
9953,"Elective credit only","0000","TR","TR"
9954,"Elective credit only","0000","TR","TR"
9955,"Elective credit only","0000","TR","TR"
9956,"Elective credit only","0000","TR","TR"
9957,"Elective credit only","0000","TR","TR"
9958,"Elective credit only","0000","TR","TR"
9959,"GEP1F","TR","TR","TR"
9960,"ELE00","TR","TR","TR"
9961,"POL101","TR","TR","TR"
9962,"PSY100","TR","TR","TR"
9963,"CHM303","TR","TR","TR"
9964,"Elective credit only","0000","TR","TR"
9965,"Elective credit only","0000","TR","TR"
9966,"Elective credit only","0000","TR","TR"
9967,"Elective credit only","0000","TR","TR"
9968,"Elective credit only","0000","TR","TR"
9969,"Elective credit only","0000","TR","TR"
9970,"ENG320","TR","TR","TR"
9971,"Elective credit only","0000","TR","TR"
9972,"Elective credit only","0000","TR","TR"
9973,"Elective credit only","0000","TR","TR"
9974,"Elective credit only","0000","TR","TR"
9975,"Elective credit only","0000","TR","TR"
9976,"Elective credit only","0000","TR","TR"
9977,"Elective credit only","0000","TR","TR"
9978,"Elective credit only","0000","TR","TR"
9979,"Elective credit only","0000","TR","TR"
9980,"Elective credit only","0000","TR","TR"
9981,"Elective credit only","0000","TR","TR"
9982,"ELE00","TR","TR","TR"
9983,"SED405","TR","TR","TR"
9984,"Elective credit only","0000","TR","TR"
9985,"Elective credit only","0000","TR","TR"
9986,"Elective credit only","0000","TR","TR"
9987,"Elective credit only","0000","TR","TR"
9988,"JPN102","TR","TR","TR"
9989,"JPN201","TR","TR","TR"
9990,"JPN202","TR","TR","TR"
9991,"Elective credit only","0000","TR","TR"
9992,"GEP1J","TR","TR","TR"
9993,"CHM202","TR","TR","TR"
9994,"ELE00","TR","TR","TR"
9995,"ENG101","0000","TR","TR"
9996,"ENG102","0000","TR","TR"
9997,"Elective credit only","0000","TR","TR"
10000,"Elective credit only","0000","TR","TR"
10001,"Elective credit only","0000","TR","TR"
10002,"Elective credit only","0000","TR","TR"
10003,"Elective credit only","0000","TR","TR"
10004,"MTH115","0000","TR","TR"
10006,"ELE00","TR","TR","TR"
10007,"Elective credit only","0000","TR","TR"
10008,"Elective credit only","0000","TR","TR"
10009,"Elective credit only","0000","TR","TR"
10010,"PSY100","0000","TR","TR"
10011,"Elective credit only","0000","TR","TR"
10012,"PSY201","TR","TR","TR"
10014,"Elective credit only","0000","TR","TR"
10015,"FRN101","TR","TR","TR"
10016,"FRN102","TR","TR","TR"
10017,"ART100","TR","TR","TR"
10018,"ELE00","TR","TR","TR"
10019,"PHY143","TR","TR","TR"
10020,"BIO100","TR","TR","TR"
10021,"ELE00","TR","TR","TR"
10022,"CHM150","TR","TR","TR"
10023,"CHM201","TR","TR","TR"
10024,"CHM202","TR","TR","TR"
10025,"CHM303","TR","TR","TR"
10026,"CHM304","TR","TR","TR"
10027,"THR120","TR","TR","TR"
10028,"ENG101","TR","TR","TR"
10029,"ENG101","TR","TR","TR"
10030,"ENG102","TR","TR","TR"
10031,"GEP1F","TR","TR","TR"
10032,"HST201","TR","TR","TR"
10033,"HST202","TR","TR","TR"
10034,"HST201","TR","TR","TR"
10035,"HST202","TR","TR","TR"
10036,"ELE00","TR","TR","TR"
10037,"ELE00","TR","TR","TR"
10037,"GEP3N","TR","TR","TR"
10039,"ELE00","TR","TR","TR"
10040,"ELE00","TR","TR","TR"
10041,"GEP2","TR","TR","TR"
10042,"ELE00","TR","TR","TR"
10043,"MTH115","TR","TR","TR"
10044,"HPE124","TR","TR","TR"
10045,"HPE154","TR","TR","TR"
10046,"PHI200","TR","TR","TR"
10047,"POL101","TR","TR","TR"
10048,"PSY100","TR","TR","TR"
10049,"PSY100","TR","TR","TR"
10050,"PSY204","TR","TR","TR"
10051,"ART100","TR","TR","TR"
10052,"BIO190","TR","TR","TR"
10053,"BIO191","TR","TR","TR"
10054,"CHM190","TR","TR","TR"
10055,"THR120","TR","TR","TR"
10056,"ELE00","TR","TR","TR"
10057,"ELE00","TR","TR","TR"
10058,"ECN202","TR","TR","TR"
10059,"ENG101","TR","TR","TR"
10060,"ELE00","TR","TR","TR"
10061,"FRN101","TR","TR","TR"
10062,"GEP1E","TR","TR","TR"
10063,"MTH108","TR","TR","TR"
10064,"ELE00","TR","TR","TR"
10065,"FIN200","TR","TR","TR"
10066,"ELE00","TR","TR","TR"
10067,"ELE00","TR","TR","TR"
10068,"GEP1I","TR","TR","TR"
10069,"PSY100","TR","TR","TR"
10070,"GEP1G","TR","TR","TR"
10071,"Elective credit only","0000","TR","TR"
10072,"Elective credit only","0000","TR","TR"
10073,"Elective credit only","0000","TR","TR"
10074,"ELE00","TR","TR","TR"
10075,"GEP3","TR","TR","TR"
10076,"Elective credit only","0000","TR","TR"
10077,"Elective credit only","0000","TR","TR"
10078,"Elective credit only","0000","TR","TR"
10079,"ENG101","0000","TR","TR"
10080,"ENG102","0000","TR","TR"
10083,"Elective credit only","0000","TR","TR"
10084,"HPE255","0000","TR","TR"
10086,"Elective credit only","0000","TR","TR"
10087,"Elective credit only","0000","TR","TR"
10088,"ELE00","TR","TR","TR"
10089,"MTH108","TR","TR","TR"
10090,"Elective credit only","0000","TR","TR"
10091,"GEP1I","TR","TR","TR"
10092,"Elective credit only","0000","TR","TR"
10093,"POL101","TR","TR","TR"
10094,"PSY100","0000","TR","TR"
10096,"Elective credit only","0000","TR","TR"
10097,"THR120","TR","TR","TR"
10098,"Elective credit only","0000","TR","TR"
10099,"ECN201","TR","TR","TR"
10100,"Elective credit only","0000","TR","TR"
10101,"Elective credit only","0000","TR","TR"
10102,"POL101","TR","TR","TR"
10104,"PSY100","TR","TR","TR"
10105,"PSY380","TR","TR","TR"
10106,"Elective credit only","0000","TR","TR"
10107,"Elective credit only","0000","TR","TR"
10108,"Elective credit only","0000","TR","TR"
10109,"Elective credit only","0000","TR","TR"
10110,"Elective credit only","0000","TR","TR"
10111,"Elective credit only","0000","TR","TR"
10112,"Elective credit only","0000","TR","TR"
10113,"Elective credit only","0000","TR","TR"
10114,"ELE00","TR","TR","TR"
10115,"Elective credit only","0000","TR","TR"
10116,"Elective credit only","0000","TR","TR"
10117,"Elective credit only","0000","TR","TR"
10118,"Elective credit only","0000","TR","TR"
10119,"Elective credit only","0000","TR","TR"
10120,"Elective credit only","0000","TR","TR"
10121,"Elective credit only","0000","TR","TR"
10122,"Elective credit only","0000","TR","TR"
10123,"Elective credit only","0000","TR","TR"
10124,"Elective credit only","0000","TR","TR"
10125,"Elective credit only","0000","TR","TR"
10126,"Elective credit only","0000","TR","TR"
10127,"Elective credit only","0000","TR","TR"
10128,"Elective credit only","0000","TR","TR"
10129,"Elective credit only","0000","TR","TR"
10130,"Elective credit only","0000","TR","TR"
10131,"Elective credit only","0000","TR","TR"
10132,"Elective credit only","0000","TR","TR"
10133,"Elective credit only","0000","TR","TR"
10134,"Elective credit only","0000","TR","TR"
10135,"Elective credit only","0000","TR","TR"
10136,"Elective credit only","0000","TR","TR"
10137,"Elective credit only","0000","TR","TR"
10138,"Elective credit only","0000","TR","TR"
10139,"Elective credit only","0000","TR","TR"
10140,"HST201","TR","TR","TR"
10141,"HST202","TR","TR","TR"
10142,"Elective credit only","0000","TR","TR"
10143,"ENG101","0000","TR","TR"
10145,"ENG102","TR","TR","TR"
10146,"GEP3B","TR","TR","TR"
10147,"ELE00","TR","TR","TR"
10148,"Elective credit only","0000","TR","TR"
10149,"Elective credit only","0000","TR","TR"
10150,"THR120","TR","TR","TR"
10151,"SOC100","0000","TR","TR"
10153,"Elective credit only","0000","TR","TR"
10154,"Elective credit only","0000","TR","TR"
10155,"Elective credit only","0000","TR","TR"
10156,"Elective credit only","0000","TR","TR"
10157,"Elective credit only","0000","TR","TR"
10158,"Elective credit only","0000","TR","TR"
10159,"Elective credit only","0000","TR","TR"
10160,"Elective credit only","0000","TR","TR"
10161,"Elective credit only","0000","TR","TR"
10162,"Elective credit only","0000","TR","TR"
10163,"Elective credit only","0000","TR","TR"
10164,"Elective credit only","0000","TR","TR"
10165,"Elective credit only","0000","TR","TR"
10166,"Elective credit only","0000","TR","TR"
10167,"ART202","TR","TR","TR"
10167,"ART100","TR","TR","TR"
10169,"BIO190","TR","TR","TR"
10170,"BIO191","TR","TR","TR"
10174,"THR120","TR","TR","TR"
10175,"ECN202","TR","TR","TR"
10175,"GEP1P","TR","TR","TR"
10177,"GEP2P","TR","TR","TR"
10178,"ENG102","TR","TR","TR"
10179,"ENG203","TR","TR","TR"
10180,"ENG101","TR","TR","TR"
10182,"ENG201","TR","TR","TR"
10183,"ENG202","TR","TR","TR"
10184,"FIN200","TR","TR","TR"
10185,"GEP1E","TR","TR","TR"
10186,"ELE00","TR","TR","TR"
10186,"GEP1E","TR","TR","TR"
10186,"GEP1F","TR","TR","TR"
10191,"ELE00","TR","TR","TR"
10192,"CSC101","TR","TR","TR"
10193,"CSC201","TR","TR","TR"
10194,"MTH108","TR","TR","TR"
10195,"MTH113","TR","TR","TR"
10196,"MTH113","TR","TR","TR"
10197,"MUH110","TR","TR","TR"
10198,"HPE255","TR","TR","TR"
10199,"HPE153","TR","TR","TR"
10201,"ELE00","TR","TR","TR"
10202,"PHI200","TR","TR","TR"
10203,"POL101","TR","TR","TR"
10204,"ELE00","TR","TR","TR"
10205,"PSY100","TR","TR","TR"
10208,"SOC100","TR","TR","TR"
10209,"ENG101","TR","TR","TR"
10210,"ENG102","TR","TR","TR"
10211,"GEP1E","TR","TR","TR"
10212,"GEP1F","TR","TR","TR"
10213,"MTH110","TR","TR","TR"
10214,"Elective credit only","0000","TR","TR"
10215,"Elective credit only","0000","TR","TR"
10216,"Elective credit only","0000","TR","TR"
10217,"Elective credit only","0000","TR","TR"
10218,"Elective credit only","0000","TR","TR"
10219,"Elective credit only","0000","TR","TR"
10220,"Elective credit only","0000","TR","TR"
10221,"Elective credit only","0000","TR","TR"
10222,"Elective credit only","0000","TR","TR"
10223,"Elective credit only","0000","TR","TR"
10224,"Elective credit only","0000","TR","TR"
10225,"Elective credit only","0000","TR","TR"
10226,"Elective credit only","0000","TR","TR"
10227,"Elective credit only","0000","TR","TR"
10228,"Elective credit only","0000","TR","TR"
10229,"Elective credit only","0000","TR","TR"
10230,"Elective credit only","0000","TR","TR"
10231,"Elective credit only","0000","TR","TR"
10232,"Elective credit only","0000","TR","TR"
10233,"Elective credit only","0000","TR","TR"
10234,"Elective credit only","0000","TR","TR"
10235,"Elective credit only","0000","TR","TR"
10236,"Elective credit only","0000","TR","TR"
10237,"Elective credit only","0000","TR","TR"
10238,"Elective credit only","0000","TR","TR"
10239,"Elective credit only","0000","TR","TR"
10240,"Elective credit only","0000","TR","TR"
10241,"Elective credit only","0000","TR","TR"
10242,"Elective credit only","0000","TR","TR"
10244,"Elective credit only","TR","TR","TR"
10245,"Elective credit only","TR","TR","TR"
10246,"Elective credit only","0000","TR","TR"
10247,"ECN201","TR","TR","TR"
10248,"Elective credit only","0000","TR","TR"
10249,"Elective credit only","0000","TR","TR"
10250,"GEP2","TR","TR","TR"
10251,"Elective credit only","TR","TR","TR"
10252,"Elective credit only","0000","TR","TR"
10253,"Elective credit only","0000","TR","TR"
10254,"Elective credit only","0000","TR","TR"
10255,"Elective credit only","0000","TR","TR"
10256,"Elective credit only","0000","TR","TR"
10257,"Elective credit only","0000","TR","TR"
10258,"Elective credit only","0000","TR","TR"
10259,"Elective credit only","0000","TR","TR"
10260,"Elective credit only","0000","TR","TR"
10261,"Elective credit only","0000","TR","TR"
10262,"Elective credit only","0000","TR","TR"
10263,"Elective credit only","0000","TR","TR"
10264,"Elective credit only","0000","TR","TR"
10265,"Elective credit only","0000","TR","TR"
10266,"Elective credit only","0000","TR","TR"
10267,"Elective credit only","0000","TR","TR"
10268,"Elective credit only","0000","TR","TR"
10269,"Elective credit only","0000","TR","TR"
10270,"Elective credit only","0000","TR","TR"
10271,"Elective credit only","0000","TR","TR"
10272,"Elective credit only","0000","TR","TR"
10273,"BIO191","TR","TR","TR"
10274,"Elective credit only","0000","TR","TR"
10275,"ENG101","TR","TR","TR"
10276,"HPE255","TR","TR","TR"
10277,"ELE00","TR","TR","TR"
10278,"Elective credit only","0000","TR","TR"
10279,"Elective credit only","0000","TR","TR"
10280,"ELE00","TR","TR","TR"
10281,"ELE00","TR","TR","TR"
10282,"ELE00","TR","TR","TR"
10283,"ELE00","TR","TR","TR"
10284,"ENG101","TR","TR","TR"
10285,"ENG102","TR","TR","TR"
10286,"ENG101","TR","TR","TR"
10287,"ENG102","TR","TR","TR"
10288,"ELE00","TR","TR","TR"
10289,"GEP1F","TR","TR","TR"
10290,"Elective credit only","0000","TR","TR"
10291,"THR120","TR","TR","TR"
10292,"TRAN001","TR","TR","TR"
10293,"ENG101","TR","TR","TR"
10294,"PHI200","TR","TR","TR"
10295,"PSY100","TR","TR","TR"
10296,"REL104","TR","TR","TR"
10297,"ACC211","0000","TR","TR"
10298,"ACC212","0000","TR","TR"
10299,"Elective credit only","0000","TR","TR"
10300,"Elective credit only","0000","TR","TR"
10301,"Elective credit only","0000","TR","TR"
10307,"BIO110","TR","TR","TR"
10308,"ELE00","TR","TR","TR"
10309,"BIO150","TR","TR","TR"
10310,"ART100","0000","TR","TR"
10310,"ART201","TR","TR","TR"
10322,"Elective credit only","0000","TR","TR"
10323,"AST100","TR","TR","TR"
10324,"BIO150","0000","TR","TR"
10325,"BIO191","0000","TR","TR"
10326,"BIO100","0000","TR","TR"
10328,"BIO211","0000","TR","TR"
10329,"Elective credit only","0000","TR","TR"
10325,"BIO100","0000","TR","TR"
10325,"BIO190","TR","TR","TR"
10326,"Elective credit only","TR","TR","TR"
10326,"BIO190","TR","TR","TR"
10326,"BIO191","TR","TR","TR"
10341,"GEP3","TR","TR","TR"
10341,"BIO105","TR","TR","TR"
10344,"ELE00","0000","TR","TR"
10346,"ELE00","TR","TR","TR"
10347,"Elective credit only","0000","TR","TR"
10348,"CSC201","0000","TR","TR"
10349,"Elective credit only","0000","TR","TR"
10348,"CSC100","TR","TR","TR"
10348,"CSC101","TR","TR","TR"
10348,"ELE00","TR","TR","TR"
10348,"CSC110","0000","TR","TR"
10355,"EDU405","0000","TR","TR"
10356,"ECN202","TR","TR","TR"
10357,"ECN202","0000","TR","TR"
10358,"ECN201","0000","TR","TR"
10357,"ECN210","TR","TR","TR"
10357,"GEP2P","TR","TR","TR"
10358,"GEP1P","TR","TR","TR"
10368,"ENG101","0000","TR","TR"
10369,"ENG102","0000","TR","TR"
10371,"Elective credit only","0000","TR","TR"
10372,"ENG204","0000","TR","TR"
10373,"Elective credit only","0000","TR","TR"
10374,"ENG305","0000","TR","TR"
10381,"ENG203","TR","TR","TR"
10374,"GEP3N","TR","TR","TR"
10391,"GEP1E","0000","TR","TR"
10392,"ELE00","0000","TR","TR"
10392,"Elective credit only","0000","TR","TR"
10394,"ELE00","0000","TR","TR"
10395,"HST202","0000","TR","TR"
10392,"HST100","TR","TR","TR"
10394,"GEP1E","TR","TR","TR"
10394,"HST201","TR","TR","TR"
10395,"ELE00","TR","TR","TR"
10391,"GEP3B","TR","TR","TR"
10391,"HST110","TR","TR","TR"
10391,"GEP1F","TR","TR","TR"
10392,"GEP1E","TR","TR","TR"
10392,"GEP1F","TR","TR","TR"
10392,"HST110","TR","TR","TR"
10413,"HST306","TR","TR","TR"
10395,"GEP1E","TR","TR","TR"
10395,"GEP1F","TR","TR","TR"
10395,"HST201","TR","TR","TR"
10419,"MTH113","0000","TR","TR"
10419,"Elective credit only","0000","TR","TR"
10422,"MTH108","0000","TR","TR"
10426,"MTH120","TR","TR","TR"
10427,"ELE00","TR","TR","TR"
10427,"GEP2","TR","TR","TR"
10427,"MTH105","0000","TR","TR"
10430,"MTH110","TR","TR","TR"
10419,"MTH423","0000","TR","TR"
10443,"MTH210","TR","TR","TR"
10444,"Elective credit only","0000","TR","TR"
10445,"ELE00","TR","TR","TR"
10446,"ELE00","TR","TR","TR"
10447,"ELE00","TR","TR","TR"
10448,"ELE00","TR","TR","TR"
10449,"ELE00","0000","TR","TR"
