CrsId,ArcCode,CreditType,TYear,TTerm
9400,MTH105,TR,0,TR
9401,MTH110,TR,TR,TR
9402,MTH423,TR,0,TR
9403,MTH423,TR,TR,TR
9404,MTH108,TR,0,TR
9405,MATH108,TR,TR,TR
9406,MTH108,TR,TR,TR
9407,MTH120,TR,TR,TR
9408,MTH210,TR,TR,TR
9409,,TR,0,TR
9410,ELE00,TR,TR,TR
9411,ELE00,TR,TR,TR
9412,ELE00,TR,TR,TR
9413,ELE00,TR,TR,TR
9414,,TR,0,TR
9415,ELE00,TR,TR,TR
9416,MTH220,TR,TR,TR
9417,,TR,0,TR
9418,MUH110,TR,0,TR
9419,MUH110,TR,TR,TR
9420,,TR,0,TR
9421,PHI180,TR,0,TR
9422,,TR,0,TR
9423,,TR,0,TR
9424,PHI180,TR,TR,TR
9425,PHI100,TR,TR,TR
9426,PHI100,TR,TR,TR
9427,PHI200,TR,TR,TR
9428,,TR,0,TR
9429,,TR,0,TR
9430,PHY201,TR,TR,TR
9431,PHY202,TR,TR,TR
9432,PHY241,TR,TR,TR
9433,PHY242,TR,TR,TR
9434,,TR,0,TR
9435,,TR,0,TR
9436,POL101,TR,TR,TR
9437,GEP3C,TR,TR,TR
9438,,TR,0,TR
9439,,TR,0,TR
9440,,TR,0,TR
9441,PSY100,TR,0,TR
9442,,TR,0,TR
9443,PSY212,TR,0,TR
9444,,TR,0,TR
9445,,TR,0,TR
9446,,TR,0,TR
9447,,TR,0,TR
9448,,TR,0,TR
9449,,TR,0,TR
9450,PSY100,TR,TR,TR
9451,PSY111,TR,TR,TR
9452,PSY204,TR,TR,TR
9453,PSY380,TR,TR,TR
9454,REL104,TR,TR,TR
9455,GEP1F,TR,TR,TR
9456,REL100,TR,TR,TR
9457,,TR,0,TR
9458,,TR,0,TR
9459,,TR,0,TR
9460,SOC100,TR,TR,TR
9461,SOC100,TR,0,TR
9462,,TR,0,TR
9463,,TR,0,TR
9464,SPN101,TR,TR,TR
9465,SPN102,TR,TR,TR
9466,SPN102,TR,TR,TR
9467,SPN101,TR,TR,TR
9468,,TR,0,TR
9469,THR120,TR,TR,TR
9470,THR100,TR,TR,TR
9471,ART100,TR,TR,TR
9472,THR120,TR,TR,TR
9473,,TR,0,TR
9474,,TR,0,TR
9475,ENG101,TR,TR,TR
9476,,TR,0,TR
9477,GEP3N,TR,TR,TR
9478,GEP1F,TR,TR,TR
9479,MTH113,TR,TR,TR
9480,PHI180,TR,TR,TR
9481,POL101,TR,TR,TR
9482,PSY100,TR,TR,TR
9483,SOC100,TR,TR,TR
9484,,TR,0,TR
9485,,TR,0,TR
9486,,TR,0,TR
9487,,TR,0,TR
9488,,TR,0,TR
9489,,TR,0,TR
9490,GLG100,TR,TR,TR
9491,,TR,0,TR
9492,,TR,0,TR
9493,,TR,0,TR
9494,,TR,0,TR
9495,,TR,0,TR
9496,GEP3A,TR,TR,TR
9497,HPE154,TR,TR,TR
9498,GEP3C,TR,TR,TR
9499,HST110,TR,TR,TR
9500,HST201,TR,TR,TR
9501,MTH105,TR,TR,TR
9502,EDU303,TR,TR,TR
9503,MUH111,TR,TR,TR
9504,GEP3B,TR,TR,TR
9505,SED385,TR,TR,TR
9506,SED390,TR,TR,TR
9507,SOC306,TR,TR,TR
9508,ENG101,TR,TR,TR
9509,ENG102,TR,TR,TR
9510,,TR,0,TR
9511,,TR,0,TR
9512,,TR,0,TR
9513,,TR,0,TR
9514,,TR,0,TR
9515,,TR,0,TR
9516,,TR,0,TR
9517,,TR,0,TR
9518,,TR,0,TR
9519,,TR,0,TR
9520,,TR,0,TR
9521,,TR,0,TR
9522,,TR,0,TR
9523,ECN202,TR,TR,TR
9524,ENG101,TR,TR,TR
9525,ENG102,TR,TR,TR
9526,POL101,TR,TR,TR
9527,GEP1E,TR,TR,TR
9528,PSY100,TR,TR,TR
9529,,TR,0,TR
9530,,TR,0,TR
9531,SOC270,TR,TR,TR
9532,THR120,TR,TR,TR
9533,ELE00,TR,TR,TR
9534,CSC101,TR,TR,TR
9535,,TR,0,TR
9536,,TR,0,TR
9537,,TR,0,TR
9538,,TR,0,TR
9539,GEP1F,TR,TR,TR
9540,MTH108,TR,TR,TR
9541,,TR,0,TR
9542,ELE00,TR,TR,TR
9543,ELE00,TR,TR,TR
9544,ELE00,TR,TR,TR
9545,POL101,TR,TR,TR
9546,GEP3C,TR,TR,TR
9547,ENG101,TR,TR,TR
9548,,TR,0,TR
9549,,TR,0,TR
9550,,TR,0,TR
9551,,TR,0,TR
9552,,TR,0,TR
9553,,TR,0,TR
9554,,TR,0,TR
9555,,TR,0,TR
9556,,TR,0,TR
9557,,TR,0,TR
9558,,TR,0,TR
9559,,TR,0,TR
9560,,TR,0,TR
9561,,TR,0,TR
9562,,TR,0,TR
9563,,TR,0,TR
9564,,TR,0,TR
9565,,TR,0,TR
9566,ART113,TR,TR,TR
9567,ART111,TR,TR,TR
9568,ART112,TR,TR,TR
9569,ART170,TR,TR,TR
9570,ART150,TR,TR,TR
9571,ART120,TR,TR,TR
9572,ELE00,TR,TR,TR
9573,ART202,TR,TR,TR
9574,ART201,TR,TR,TR
9575,ART202,TR,TR,TR
9576,ELE00,TR,TR,TR
9577,BIO100,TR,TR,TR
9578,GEP3,TR,TR,TR
9579,BIO190,TR,TR,TR
9580,ELE00,TR,TR,TR
9581,ELE00,TR,TR,TR
9582,,TR,0,TR
9583,ENG102,TR,TR,TR
9584,ENG101,TR,TR,TR
9585,ENG102,TR,TR,TR
9586,,TR,0,TR
9587,ENG101,TR,TR,TR
9588,ENG102,TR,TR,TR
9589,GER101,TR,TR,TR
9590,GER102,TR,TR,TR
9591,GER201,TR,TR,TR
9592,GEP1E,TR,TR,TR
9593,GEP3B,TR,TR,TR
9594,GEP1F,TR,TR,TR
9595,GEP3B,TR,TR,TR
9596,HST202,TR,TR,TR
9597,HST345,TR,TR,TR
9598,ELE00,TR,TR,TR
9599,ELE00,TR,TR,TR
9600,,TR,0,TR
9601,MTH113,TR,TR,TR
9602,ELE00,TR,TR,TR
9603,ELE00,TR,TR,TR
9604,ELE00,TR,TR,TR
9605,ELE00,TR,TR,TR
9606,ELE00,TR,TR,TR
9607,ELE00,TR,TR,TR
9608,,TR,0,TR
9609,HPE153,TR,TR,TR
9610,HPE152,TR,TR,TR
9611,ELE00,TR,TR,TR
9612,HPE224,TR,TR,TR
9613,ELE00,TR,TR,TR
9614,,TR,0,TR
9615,,TR,0,TR
9616,GEP3C,TR,TR,TR
9617,POL101,TR,TR,TR
9618,PSY100,TR,TR,TR
9619,,TR,0,TR
9620,REL200,TR,TR,TR
9621,GEP1F,TR,TR,TR
9622,ELE00,TR,TR,TR
9623,REL205,TR,TR,TR
9624,SOC100,TR,TR,TR
9625,SPN102,TR,TR,TR
9626,SPN102,TR,TR,TR
9627,SPN201,TR,TR,TR
9628,,TR,0,TR
9629,,TR,0,TR
9630,,TR,0,TR
9631,,TR,0,TR
9632,,TR,0,TR
9633,,TR,0,TR
9634,,TR,0,TR
9635,,TR,0,TR
9636,,TR,0,TR
9637,,TR,0,TR
9638,,TR,0,TR
9639,,TR,0,TR
9640,,TR,0,TR
9641,,TR,0,TR
9642,,TR,0,TR
9643,,TR,0,TR
9644,,TR,0,TR
9645,BIO100,TR,TR,TR
9646,SOC100,TR,TR,TR
9647,ELE00,TR,TR,TR
9648,,TR,0,TR
9649,ECN201,TR,TR,TR
9650,,TR,0,TR
9651,ENG101,TR,TR,TR
9652,GER201,TR,TR,TR
9653,,TR,0,TR
9654,HST201,TR,TR,TR
9655,HST202,TR,TR,TR
9656,POL101,TR,TR,TR
9657,,TR,0,TR
9658,,TR,0,TR
9659,,TR,0,TR
9660,,TR,0,TR
9661,,TR,0,TR
9662,,TR,0,TR
9663,,TR,0,TR
9664,,TR,0,TR
9665,,TR,0,TR
9666,,TR,0,TR
9667,,TR,0,TR
9668,,TR,0,TR
9669,,TR,0,TR
9670,,TR,0,TR
9671,,TR,0,TR
9672,,TR,0,TR
9673,,TR,0,TR
9674,,TR,0,TR
9675,,TR,0,TR
9676,BIO210,TR,TR,TR
9677,ELE00,TR,TR,TR
9678,,TR,0,TR
9679,,TR,0,TR
9680,PLP760,TR,TR,TR
9681,HST001,TR,TR,TR
9682,,TR,0,TR
9683,ENG101,TR,TR,TR
9684,FRN101,TR,TR,TR
9685,FRN101,TR,TR,TR
9686,FRN102,TR,TR,TR
9687,,TR,0,TR
9688,,TR,0,TR
9689,ENG101,TR,TR,TR
9690,,TR,0,TR
9691,MTH001,TR,TR,TR
9692,,TR,0,TR
9693,PSY204,TR,TR,TR
9694,,TR,0,TR
9695,,TR,0,TR
9696,,TR,0,TR
9697,,TR,0,TR
9698,,TR,0,TR
9699,,TR,0,TR
9700,,TR,0,TR
9701,,TR,0,TR
9702,,TR,0,TR
9703,ENG101,TR,TR,TR
9704,ENG102,TR,TR,TR
9705,ELE00,TR,TR,TR
9706,,TR,0,TR
9707,,TR,0,TR
9708,,TR,0,TR
9709,,TR,0,TR
9710,,TR,0,TR
9711,,TR,0,TR
9712,,TR,0,TR
9713,BIO100,TR,TR,TR
9714,,TR,TR,TR
9715,,TR,TR,TR
9716,,TR,TR,TR
9717,MTH115,TR,TR,TR
9718,BIO110,TR,TR,TR
9719,,TR,TR,TR
9720,,TR,TR,TR
9721,SOC100,TR,TR,TR
9722,SED385,TR,TR,TR
9723,SED390,TR,TR,TR
9724,ENG101,TR,TR,TR
9725,ENG102,TR,TR,TR
9726,HST201,TR,TR,TR
9727,HST306,TR,TR,TR
9728,,TR,TR,TR
9729,MTH105,TR,TR,TR
9730,PSY100,TR,TR,TR
9731,SOC310,TR,TR,TR
9732,THR120,TR,TR,TR
9733,ART100,TR,TR,TR
9734,BIO190,TR,TR,TR
9735,BIO191,TR,TR,TR
9736,ELE00,TR,TR,TR
9737,ENG101,TR,TR,TR
9738,GEP1F,TR,TR,TR
9739,ELE00,TR,TR,TR
9740,ELE00,TR,TR,TR
9741,PSY100,TR,TR,TR
9742,PSY380,TR,TR,TR
9743,PSY214,TR,TR,TR
9744,SOC100,TR,TR,TR
9745,SPN101,TR,TR,TR
9746,SPN102,TR,TR,TR
9747,,TR,0,TR
9748,,TR,0,TR
9749,,TR,0,TR
9750,,TR,0,TR
9751,,TR,0,TR
9752,,TR,0,TR
9753,,TR,0,TR
9754,,TR,0,TR
9755,,TR,0,TR
9756,,TR,0,TR
9757,,TR,0,TR
9758,,TR,0,TR
9759,ENG101,TR,TR,TR
9760,ENG102,TR,TR,TR
9761,POL101,TR,TR,TR
9762,ELE00,TR,TR,TR
9763,SED385,TR,TR,TR
9764,BIO100,TR,TR,TR
9765,,TR,0,TR
9766,ELE00,TR,TR,TR
9767,,TR,0,TR
9768,,TR,0,TR
9769,,TR,0,TR
9770,BIO203,TR,TR,TR
9771,ENG101,TR,TR,TR
9772,ENG102,TR,TR,TR
9773,HST201,TR,TR,TR
9774,PHI180,TR,TR,TR
9775,PSY100,TR,TR,TR
9776,,TR,0,TR
9777,TRAN001,TR,TR,TR
9778,SPN201,TR,TR,TR
9779,,TR,0,TR
9780,,TR,0,TR
9781,,TR,0,TR
9782,,TR,0,TR
9783,,TR,0,TR
9784,,TR,0,TR
9785,,TR,0,TR
9786,,TR,0,TR
9787,CSC101,TR,TR,TR
9788,ELE00,TR,TR,TR
9789,,TR,0,TR
9790,,TR,0,TR
9791,MTH113,TR,TR,TR
9792,ELE00,TR,TR,TR
9793,,TR,0,TR
9794,,TR,0,TR
9795,,TR,0,TR
9796,,TR,0,TR
9797,,TR,0,TR
9798,,TR,TR,TR
9799,ART290,TR,TR,TR
9800,GEP3A,TR,TR,TR
9801,ART140,TR,TR,TR
9802,ELE00,TR,TR,TR
9803,ELE00,TR,TR,TR
9804,ELE00,TR,TR,TR
9805,ART241,TR,TR,TR
9806,ART112,TR,TR,TR
9807,ART113,TR,TR,TR
9808,ART111,TR,TR,TR
9809,ELE00,TR,TR,TR
9810,ELE00,TR,TR,TR
9811,ENG101,TR,TR,TR
9812,,TR,0,TR
9813,,TR,0,TR
9814,,TR,0,TR
9815,,TR,0,TR
9816,,TR,0,TR
9817,,TR,0,TR
9818,,TR,0,TR
9819,,TR,0,TR
9820,,TR,0,TR
9821,,TR,0,TR
9822,,TR,0,TR
9823,,TR,0,TR
9824,,TR,0,TR
9825,,TR,0,TR
9826,,TR,0,TR
9827,,TR,0,TR
9828,,TR,0,TR
9829,,TR,0,TR
9830,,TR,0,TR
9831,,TR,0,TR
9832,,TR,0,TR
9833,,TR,0,TR
9834,,TR,0,TR
9835,,TR,0,TR
9836,,TR,0,TR
9837,,TR,0,TR
9838,,TR,0,TR
9839,,TR,0,TR
9840,,TR,0,TR
9841,ELE00,TR,TR,TR
9842,ELE00,TR,TR,TR
9843,ELE00,TR,TR,TR
9844,ENG102,TR,TR,TR
9845,GEP1E,TR,TR,TR
9846,PHI200,TR,TR,TR
9847,PSY380,TR,TR,TR
9848,BAD348,TR,TR,TR
9849,ELE00,TR,TR,TR
9850,REL200,TR,TR,TR
9851,BIO100,TR,TR,TR
9852,ELE00,TR,TR,TR
9853,CHM150,TR,TR,TR
9854,CSC101,TR,TR,TR
9855,THR120,TR,TR,TR
9856,,TR,0,TR
9857,,TR,0,TR
9858,,TR,0,TR
9859,,TR,0,TR
9860,ENG101,TR,TR,TR
9861,ENG102,TR,TR,TR
9862,ENG201,TR,TR,TR
9863,HPE255,TR,TR,TR
9864,,TR,0,TR
9865,,TR,0,TR
9866,GEP1E,TR,TR,TR
9867,HST202,TR,TR,TR
9868,,TR,0,TR
9869,GEP1E,TR,TR,TR
9870,GEP2,TR,TR,TR
9871,,TR,0,TR
9872,MUH110,TR,TR,TR
9873,,TR,0,TR
9874,HPE151,TR,TR,TR
9875,ELE00,TR,TR,TR
9876,,TR,0,TR
9877,PSY100,TR,TR,TR
9878,,TR,0,TR
9879,REL205,TR,TR,TR
9880,SOC100,TR,TR,TR
9881,SPN101,TR,TR,TR
9882,,TR,0,TR
9883,,TR,0,TR
9884,ELE00,TR,TR,TR
9885,ELE00,TR,TR,TR
9886,ENG101,TR,TR,TR
9887,ENG102,TR,TR,TR
9888,ENG101,TR,TR,TR
9889,ENG102,TR,TR,TR
9890,POL335,TR,TR,TR
9891,ART100,TR,TR,TR
9892,BIO100,TR,TR,TR
9893,THR120,TR,TR,TR
9894,ECN201,TR,TR,TR
9895,GEP1E,TR,TR,TR
9896,,TR,0,TR
9897,PSY100,TR,TR,TR
9898,SOC100,TR,TR,TR
9899,SPN101,TR,TR,TR
9900,SED385,TR,TR,TR
9901,CHM150,TR,TR,TR
9902,HST202,TR,TR,TR
9903,MTH105,TR,TR,TR
9904,MUH110,TR,TR,TR
9905,MUT100,TR,TR,TR
9906,,TR,0,TR
9907,,TR,0,TR
9908,,TR,0,TR
9909,,TR,0,TR
9910,,TR,0,TR
9911,,TR,0,TR
9912,,TR,0,TR
9913,,TR,0,TR
9914,ELE00,TR,TR,TR
9915,ART100,TR,TR,TR
9916,ELE00,TR,TR,TR
9917,ELE00,TR,TR,TR
9918,BIO191,TR,TR,TR
9919,BIO191L,TR,TR,TR
9920,CSC101,TR,TR,TR
9921,,TR,0,TR
9922,,TR,0,TR
9923,,TR,0,TR
9924,GEP3A,TR,TR,TR
9925,GEP1F,TR,TR,TR
9926,ELE00,TR,TR,TR
9927,,TR,0,TR
9928,MTH107,TR,TR,TR
9929,GEP1F,TR,TR,TR
9930,PHI205,TR,TR,TR
9931,TRAN000,TR,TR,TR
9932,PSY100,TR,TR,TR
9933,PSY380,TR,TR,TR
9934,PSY236,TR,TR,TR
9935,,TR,0,TR
9936,,TR,0,TR
9937,REL104,TR,TR,TR
9938,ELE00,TR,TR,TR
9939,ELE00,TR,TR,TR
9940,HPE255,TR,TR,TR
9941,,TR,0,TR
9942,GEP3C,TR,TR,TR
9943,GEP3C,TR,TR,TR
9944,,TR,0,TR
9945,THR120,TR,TR,TR
9946,ELE00,TR,TR,TR
9947,GEP3,TR,TR,TR
9948,ELE00,TR,TR,TR
9949,CSC101,TR,TR,TR
9950,CSC201,TR,TR,TR
9951,CSC235,TR,TR,TR
9952,ELE00,TR,TR,TR
9953,ELE00,TR,TR,TR
9954,ENG101,TR,TR,TR
9955,ELE00,TR,TR,TR
9956,GEP1E,TR,TR,TR
9957,HPE255,TR,TR,TR
9958,GEP1F,TR,TR,TR
9959,,TR,0,TR
9960,,TR,0,TR
9961,,TR,0,TR
9962,,TR,0,TR
9963,,TR,0,TR
9964,,TR,0,TR
9965,,TR,0,TR
9966,,TR,0,TR
9967,,TR,0,TR
9968,,TR,0,TR
9969,,TR,0,TR
9970,,TR,0,TR
9971,,TR,0,TR
9972,,TR,0,TR
9973,,TR,0,TR
9974,CSC125,TR,TR,TR
9975,ENG150,TR,TR,TR
9976,,TR,0,TR
9977,,TR,0,TR
9978,,TR,0,TR
9979,,TR,0,TR
9980,,TR,0,TR
9981,POL101,TR,TR,TR
9982,POL201,TR,TR,TR
9983,,TR,0,TR
9984,,TR,0,TR
9985,HST201,TR,TR,TR
9986,,TR,0,TR
9987,,TR,0,TR
9988,,TR,0,TR
9989,,TR,0,TR
9990,,TR,0,TR
9991,,TR,0,TR
9992,HPE180,TR,TR,TR
9993,HPE134,TR,TR,TR
9994,,TR,0,TR
9995,,TR,0,TR
9996,,TR,0,TR
9997,PSY208,TR,TR,TR
9998,ELE00,TR,TR,TR
9999,,TR,0,TR
10000,THR120,TR,TR,TR
10001,,TR,0,TR
10002,,TR,0,TR
10003,,TR,0,TR
10004,,TR,0,TR
10005,,TR,0,TR
10006,,TR,0,TR
10007,,TR,0,TR
10008,GEP3,TR,TR,TR
10009,ACC211,TR,TR,TR
10010,ELE00,TR,TR,TR
10011,ELE00,TR,TR,TR
10012,ELE00,TR,TR,TR
10013,ELE00,TR,TR,TR
10014,THR120,TR,TR,TR
10015,ECN202,TR,TR,TR
10016,ENG101,TR,TR,TR
10017,GEP3A,TR,TR,TR
10018,ELE00,TR,TR,TR
10019,HPE255,TR,TR,TR
10020,GEP1E,TR,TR,TR
10021,PHI100,TR,TR,TR
10022,ELE00,TR,TR,TR
10023,BIO190,TR,TR,TR
10024,ENG101,TR,TR,TR
10025,ELE00,TR,TR,TR
10026,MTH110,TR,TR,TR
10027,MTH113,TR,TR,TR
10028,PSY100,TR,TR,TR
10029,ACC211,TR,TR,TR
10030,ART100,TR,TR,TR
10031,ENG101,TR,TR,TR
10032,ENG102,TR,TR,TR
10033,FRN101,TR,TR,TR
10034,FRN102,TR,TR,TR
10035,GEP1F,TR,TR,TR
10036,MUH110,TR,TR,TR
10037,PSY100,TR,TR,TR
10038,REL104,TR,TR,TR
10039,HST201,TR,TR,TR
10040,,TR,0,TR
10041,,TR,0,TR
10042,,TR,0,TR
10043,,TR,0,TR
10044,,TR,0,TR
10045,,TR,0,TR
10046,,TR,0,TR
10047,,TR,0,TR
10048,,TR,0,TR
10049,ENG101,TR,TR,TR
10050,,TR,0,TR
10051,,TR,0,TR
10052,,TR,0,TR
10053,,TR,0,TR
10054,,TR,0,TR
10055,,TR,0,TR
10056,,TR,0,TR
10057,,TR,0,TR
10058,,TR,0,TR
10059,,TR,0,TR
10060,,TR,0,TR
10061,,TR,0,TR
10062,SED390,TR,TR,TR
10063,,TR,0,TR
10064,ELE00,TR,TR,TR
10065,ELE00,TR,TR,TR
10066,BIO190,TR,TR,TR
10067,THR120,TR,TR,TR
10068,ENG102,TR,TR,TR
10069,ELE00,TR,TR,TR
10070,GEP1F,TR,TR,TR
10071,HPE154,TR,TR,TR
10072,ELE00,TR,TR,TR
10073,ELE00,TR,TR,TR
10074,HPE255,TR,TR,TR
10075,ELE00,TR,TR,TR
10076,,TR,0,TR
10077,,TR,0,TR
10078,,TR,0,TR
10079,ART202,TR,TR,TR
10080,ENV101,TR,TR,TR
10081,,TR,0,TR
10082,,TR,0,TR
10083,THR120,TR,TR,TR
10084,ELE00,TR,TR,TR
10085,ART111,TR,TR,TR
10086,ELE00,TR,TR,TR
10087,,TR,0,TR
10088,,TR,0,TR
10089,,TR,0,TR
10090,,TR,0,TR
10091,ART113,TR,TR,TR
10092,,TR,0,TR
10093,,TR,0,TR
10094,,TR,0,TR
10095,ART112,TR,TR,TR
10096,ENG102,TR,TR,TR
10097,,TR,TR,TR
10098,,TR,0,TR
10099,BIO202,TR,TR,TR
10100,BIO203,TR,TR,TR
10101,BIO304,TR,TR,TR
10102,ELE00,TR,TR,TR
10103,BIO312,TR,TR,TR
10104,,TR,0,TR
10105,,TR,0,TR
10106,BIO100,TR,TR,TR
10107,ELE00,TR,TR,TR
10108,BIO105,TR,TR,TR
10109,CHM201,TR,TR,TR
10110,CHM202,TR,TR,TR
10111,CHM303,TR,TR,TR
10112,,TR,0,TR
10113,,TR,0,TR
10114,,TR,0,TR
10115,,TR,0,TR
10116,,TR,0,TR
10117,CSC100,TR,TR,TR
10118,THR100,TR,TR,TR
10119,,TR,0,TR
10120,,TR,0,TR
10121,,TR,0,TR
10122,,TR,0,TR
10123,,TR,0,TR
10124,ENG101,TR,TR,TR
10125,ENG102,TR,TR,TR
10126,ENG101,TR,TR,TR
10127,ENG305,TR,TR,TR
10128,,TR,0,TR
10129,,TR,0,TR
10130,,TR,0,TR
10131,,TR,0,TR
10132,,TR,0,TR
10133,,TR,0,TR
10134,,TR,0,TR
10135,,TR,0,TR
10136,,TR,0,TR
10137,ECN150,TR,TR,TR
10138,,TR,0,TR
10139,,TR,0,TR
10140,,TR,0,TR
10141,,TR,0,TR
10142,ENG101,TR,TR,TR
10143,,TR,0,TR
10144,,TR,0,TR
10145,,TR,0,TR
10146,,TR,0,TR
10147,,TR,0,TR
10148,HST201,TR,TR,TR
10149,HST100,TR,TR,TR
10150,,TR,0,TR
10151,,TR,0,TR
10152,ELE00,TR,TR,TR
10153,ELE00,TR,TR,TR
10154,,TR,0,TR
10155,,TR,0,TR
10156,,TR,0,TR
10157,,TR,0,TR
10158,,TR,0,TR
10159,,TR,0,TR
10160,,TR,0,TR
10161,MTH110,TR,TR,TR
10162,ELE00,TR,TR,TR
10163,GEP2,TR,TR,TR
10164,ELE00,TR,TR,TR
10165,GEP2,TR,TR,TR
10166,MTH108,TR,TR,TR
10167,MTH113,TR,TR,TR
10168,ELE00,TR,TR,TR
10169,ELE00,TR,TR,TR
10170,,TR,0,TR
10171,,TR,0,TR
10172,,TR,0,TR
10173,,TR,0,TR
10174,,TR,0,TR
10175,ELE00,TR,TR,TR
10176,ELE00,TR,TR,TR
10177,,TR,0,TR
10178,,TR,0,TR
10179,,TR,0,TR
10180,,TR,0,TR
10181,,TR,0,TR
10182,,TR,0,TR
10183,,TR,0,TR
10184,,TR,0,TR
10185,,TR,0,TR
10186,,TR,0,TR
10187,,TR,0,TR
10188,,TR,0,TR
10189,,TR,0,TR
10190,,TR,0,TR
10191,,TR,0,TR
10192,,TR,0,TR
10193,,TR,0,TR
10194,,TR,0,TR
10195,,TR,0,TR
10196,,TR,0,TR
10197,,TR,0,TR
10198,,TR,0,TR
10199,,TR,0,TR
10200,,TR,0,TR
10201,,TR,0,TR
10202,,TR,0,TR
10203,,TR,0,TR
10204,,TR,0,TR
10205,,TR,0,TR
10206,,TR,0,TR
10207,,TR,0,TR
10208,,TR,0,TR
10209,,TR,0,TR
10210,ELE00,TR,TR,TR
10211,,TR,0,TR
10212,HPE150,TR,TR,TR
10213,,TR,0,TR
10214,,TR,0,TR
10215,POL101,TR,TR,TR
10216,,TR,0,TR
10217,GEP2,TR,TR,TR
10218,,TR,0,TR
10219,GEP3C,TR,TR,TR
10220,PSY100,TR,TR,TR
10221,ELE00,TR,TR,TR
10222,PSY204,TR,TR,TR
10223,ELE00,TR,TR,TR
10224,PSY100,TR,TR,TR
10225,,TR,0,TR
10226,,TR,0,TR
10227,,TR,0,TR
10228,,TR,0,TR
10229,THR120,TR,TR,TR
10230,,TR,0,TR
10231,SOC100,TR,TR,TR
10232,SPN101,TR,TR,TR
10233,SPN102,TR,TR,TR
10234,THR120,TR,TR,TR
10235,,TR,0,TR
10236,,TR,0,TR
10237,,TR,0,TR
10238,,TR,0,TR
10239,,TR,0,TR
10240,,TR,0,TR
10241,,TR,0,TR
10242,,TR,0,TR
10243,,TR,0,TR
10244,,TR,0,TR
10245,,TR,0,TR
10246,,TR,0,TR
10247,BIO112,TR,TR,TR
10248,ELE00,TR,TR,TR
10249,ELE00,TR,TR,TR
10250,CHM190,TR,TR,TR
10251,THR120,TR,TR,TR
10252,ELE00,TR,TR,TR
10253,ENG101,TR,TR,TR
10254,HPE255,TR,TR,TR
10255,GEP1F,TR,TR,TR
10256,ELE00,TR,TR,TR
10257,MUH110,TR,TR,TR
10258,POL102,TR,TR,TR
10259,PSY100,TR,TR,TR
10260,SPN101,TR,TR,TR
10261,,TR,0,TR
10262,,TR,0,TR
10263,GEP3,TR,TR,TR
10264,,TR,0,TR
10265,ELE00,TR,TR,TR
10266,,TR,0,TR
10267,,TR,0,TR
10268,ENG101,TR,TR,TR
10269,ENG102,TR,TR,TR
10270,ELE00,TR,TR,TR
10271,MTH110,TR,TR,TR
10272,,TR,0,TR
10273,,TR,0,TR
10274,ENG201,TR,TR,TR
10275,ELE00,TR,TR,TR
10276,GEP3X,TR,TR,TR
10277,,TR,0,TR
10278,,TR,0,TR
10279,,TR,0,TR
10280,ATH330,TR,TR,TR
10281,,TR,0,TR
10282,BIO100,TR,TR,TR
10283,,TR,0,TR
10284,,TR,0,TR
10285,CSC101,TR,TR,TR
10286,CSC101,TR,TR,TR
10287,,TR,0,TR
10288,,TR,0,TR
10289,,TR,0,TR
10290,,TR,0,TR
10291,ENG101,TR,TR,TR
10292,ENG102,TR,TR,TR
10293,,TR,0,TR
10294,ELE00,TR,TR,TR
10295,GEP3,TR,TR,TR
10296,,TR,0,TR
10297,,TR,0,TR
10298,,TR,0,TR
10299,GEP1F,TR,TR,TR
10300,,TR,0,TR
10301,ELE00,TR,TR,TR
10302,MTH108,TR,TR,TR
10303,,TR,0,TR
10304,,TR,0,TR
10305,,TR,0,TR
10306,POL101,TR,TR,TR
10307,,TR,0,TR
10308,,TR,0,TR
10309,THR120,TR,TR,TR
10310,MTH113,TR,TR,TR
10311,ENG102,TR,TR,TR
10312,GEP2,TR,TR,TR
10313,ENG101,TR,TR,TR
10314,FRN101,TR,TR,TR
10315,MEN150,TR,TR,TR
10316,MEN150,TR,TR,TR
10317,VOI101,TR,TR,TR
10318,PSY100,TR,TR,TR
10319,SOC100,TR,TR,TR
10320,,TR,0,TR
10321,,TR,0,TR
10322,,TR,0,TR
10323,,TR,0,TR
10324,,TR,0,TR
10325,,TR,0,TR
10326,,TR,0,TR
10327,,TR,0,TR
10328,,TR,0,TR
10329,,TR,0,TR
10330,,TR,0,TR
10331,,TR,0,TR
10332,,TR,0,TR
10333,,TR,0,TR
10334,,TR,0,TR
10335,,TR,0,TR
10336,,TR,0,TR
10337,ACC211,TR,TR,TR
10338,TRAN000,TR,TR,TR
10339,REL205,TR,TR,TR
10340,REL206,TR,TR,TR
10341,,TR,0,TR
10342,,TR,0,TR
10343,,TR,0,TR
10344,ENG102,TR,TR,TR
10345,ENG203,TR,TR,TR
10346,,TR,0,TR
10347,,TR,0,TR
10348,BAD330,TR,TR,TR
10349,BAD340,TR,TR,TR
10350,,TR,0,TR
10351,,TR,0,TR
10352,,TR,0,TR
10353,,TR,0,TR
10354,,TR,0,TR
10355,,TR,0,TR
10356,,TR,0,TR
10357,,TR,0,TR
10358,,TR,0,TR
10359,,TR,0,TR
10360,,TR,0,TR
10361,,TR,0,TR
10362,,TR,0,TR
10363,ENG101,TR,TR,TR
10364,ENG102,TR,TR,TR
10365,,TR,0,TR
10366,,TR,0,TR
